,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE,STCODE,FIPSCODE,CTYNAME,FIPSCLASS
47,86760,42462,44298,40747,42499,796,805,243,232,149,270,80,32,447,460,4882,3719,1,95,Marshall County,H1
48,402199,192253,209946,122023,128283,62919,74603,1325,1336,3884,3391,62,117,2040,2216,3305,3327,1,97,Mobile County,H1
49,22986,10984,12002,6388,6749,4349,4973,119,128,33,43,0,3,95,106,108,111,1,99,Monroe County,H1
50,225333,107361,117972,49502,52026,55114,62981,329,253,1296,1567,34,56,1086,1089,2050,1916,1,101,Montgomery County,H1
51,114297,56298,57999,48358,49448,6397,7046,437,372,425,413,44,24,637,696,3416,2708,1,103,Morgan County,H1
52,10554,4805,5749,1529,1655,3226,4054,4,6,4,0,2,1,40,33,59,61,1,105,Perry County,H1
53,19698,9286,10412,5523,5726,3667,4580,13,13,9,14,1,4,73,75,96,84,1,107,Pickens County,H1
54,29975,14255,15720,8771,9278,5042,6039,109,98,131,87,2,3,200,215,268,230,1,109,Pike County,H1
55,22461,10833,11628,8387,8905,2307,2578,23,31,41,38,0,1,75,75,184,181,1,111,Randolph County,H1
56,49695,23519,26176,13626,14382,9369,11186,86,110,128,179,27,19,283,300,624,582,1,113,Russell County,H1
57,75223,37964,37259,33745,33731,3643,2951,120,132,110,137,14,5,332,303,601,465,1,115,St. Clair County,H1
58,178840,88033,90807,77787,79645,8054,8923,248,284,1273,1296,13,13,658,646,3606,2658,1,117,Shelby County,H1
59,13471,6124,7347,1734,1840,4345,5433,4,14,6,10,0,2,35,48,93,90,1,119,Sumter County,H1
60,80124,39196,40928,26295,27382,12358,12970,102,91,119,157,9,16,313,312,688,393,1,121,Talladega County,H1
61,40719,19510,21209,14406,15223,4902,5725,52,66,33,60,0,3,117,132,217,186,1,123,Tallapoosa County,H1
62,176899,85293,91606,58758,59895,24564,29716,183,226,1066,983,55,17,667,769,1719,1426,1,125,Tuscaloosa County,H1
63,68978,33332,35646,30741,32784,2117,2408,121,91,77,95,6,10,270,258,520,429,1,127,Walker County,H1
64,17369,8492,8877,5632,5689,2147,2378,623,698,7,12,2,3,81,97,96,89,1,129,Washington County,H1
65,12538,5759,6779,1686,1806,4040,4934,9,9,7,9,2,0,15,21,48,77,1,131,Wilcox County,H1
66,24321,11974,12347,11693,12061,110,105,61,60,16,23,2,2,92,96,397,181,1,133,Winston County,H1
67,2619,1729,890,620,238,42,7,422,343,594,276,6,2,45,24,309,77,2,13,Aleutians East Borough,H1
68,5019,3274,1745,1590,768,131,38,563,418,861,456,27,7,102,58,467,211,2,16,Aleutians West Census Area,H5
69,279935,142811,137124,105923,97632,9754,9120,10508,12012,8401,10010,1628,1670,6597,6680,11622,10710,2,20,Anchorage Municipality,H6
70,17090,9035,8055,1307,986,75,65,7186,6647,111,105,10,5,346,247,207,158,2,50,Bethel Census Area,H5
71,1038,572,466,299,228,4,3,246,210,3,4,1,5,19,16,12,4,2,60,Bristol Bay Borough,H1
72,1828,1037,791,903,676,22,7,50,42,17,18,3,5,42,43,67,56,2,68,Denali Borough,H1
73,4945,2571,2374,597,529,14,5,1784,1680,15,18,1,2,160,140,85,66,2,70,Dillingham Census Area,H5
74,94803,50172,44631,40734,34772,3072,2646,3301,3782,1029,1418,151,120,1885,1893,3057,2563,2,90,Fairbanks North Star Borough,H1
75,2245,1145,1100,962,891,3,3,125,132,9,8,1,1,45,65,7,26,2,100,Haines Borough,H1
76,2228,1201,1027,562,428,5,1,550,523,3,6,2,1,79,68,42,54,2,105,Hoonah-Angoon Census Area,H5
77,30681,15560,15121,11576,11076,191,139,1885,1973,810,860,78,50,1020,1023,757,676,2,110,Juneau City and Borough,H6
78,52179,27257,24922,23671,21639,209,103,2128,1887,202,377,55,43,992,873,753,748,2,122,Kenai Peninsula Borough,H1
79,13302,6833,6469,5015,4627,68,47,1047,1010,314,393,11,12,378,380,242,241,2,130,Ketchikan Gateway Borough,H1
80,13093,7008,6085,4336,3670,126,83,948,899,1230,1094,69,59,299,280,604,454,2,150,Kodiak Island Borough,H1
81,1529,793,736,172,141,1,0,546,527,3,7,4,3,67,58,14,16,2,164,Lake and Peninsula Borough,H1
82,79406,41180,38226,36278,33204,567,442,2354,2395,316,500,60,49,1605,1636,1404,1354,2,170,Matanuska-Susitna Borough,H1
83,9293,4957,4336,978,740,32,21,3697,3325,38,60,1,1,211,189,104,100,2,180,Nome Census Area,H5
84,6675,3562,3113,554,382,51,23,2452,2250,247,232,37,26,221,200,248,217,2,185,North Slope Borough,H1
85,7438,3933,3505,577,395,18,14,3150,2930,35,35,2,2,151,129,176,219,2,188,Northwest Arctic Borough,H1
86,3876,2017,1859,1464,1336,9,4,348,327,44,54,3,3,149,135,73,97,2,195,Petersburg Census Area,H5
87,5646,3110,2536,1724,1278,8,4,1154,1035,14,11,1,2,209,206,74,77,2,198,Prince of Wales-Hyder Census Area,H5
88,8940,4551,4389,3170,2864,20,17,834,872,183,261,26,28,318,347,217,205,2,220,Sitka City and Borough,H6
89,909,476,433,432,395,0,0,22,26,2,3,2,0,18,9,12,13,2,230,Skagway Municipality,H1
90,6758,3498,3260,2881,2620,83,77,377,380,7,43,4,6,146,134,144,139,2,240,Southeast Fairbanks Census Area,H5
91,9715,5199,4516,3906,3282,23,17,723,715,253,218,10,18,284,266,195,174,2,261,Valdez-Cordova Census Area,H5
92,7464,3877,3587,239,190,9,8,3528,3296,4,5,1,1,96,87,75,56,2,270,Wade Hampton Census Area,H5
93,2168,1123,1045,830,721,3,0,160,196,9,12,2,1,119,115,12,16,2,275,Wrangell City and Borough,H1
94,658,379,279,189,109,1,0,144,128,6,5,1,5,38,32,5,1,2,282,Yakutat City and Borough,H1
95,5845,3155,2690,812,645,10,2,2179,1933,8,17,3,0,143,93,69,58,2,290,Yukon-Koyukuk Census Area,H5
96,69066,33915,35151,8003,7976,407,380,24911,26157,120,171,48,43,426,424,2035,1910,4,1,Apache County,H1
97,126751,62910,63841,56186,56811,3421,2909,881,714,745,1630,198,177,1479,1600,19257,20237,4,3,Cochise County,H1
98,126029,62911,63118,41916,41025,859,824,18258,19280,644,766,87,88,1147,1135,8068,7476,4,5,Coconino County,H1
99,51635,25219,26416,20952,21954,189,158,3622,3805,141,190,13,21,302,288,4256,4347,4,7,Gila County,H1
100,33286,17629,15657,14081,12632,588,161,2646,2604,125,89,15,18,174,153,5043,4065,4,9,Graham County,H1
101,7465,3920,3545,3724,3362,33,35,100,73,9,15,6,3,48,57,1761,1658,4,11,Greenlee County,H1
102,20118,10163,9955,8512,8215,120,90,1312,1403,36,52,13,10,170,185,2488,2259,4,12,La Paz County,H1
103,3776118,1901927,1874191,1681405,1649409,90810,87713,40912,42988,52036,57529,4528,4015,32236,32537,596905,530751,4,13,Maricopa County,H1
104,192724,95362,97362,89139,90850,1239,1157,2449,2390,897,1272,116,127,1522,1566,13252,12751,4,15,Mohave County,H1
105,109000,53949,55051,27550,27086,852,567,24552,26356,196,278,41,53,758,711,5372,4955,4,17,Navajo County,H1
106,975476,477683,497793,421005,439689,18577,17466,17023,17821,11594,12971,804,761,8680,9085,156092,159157,4,19,Pima County,H1
107,270453,141743,128710,122698,111397,5682,4124,9225,9319,1858,1815,203,108,2077,1947,44393,35669,4,21,Pinal County,H1
108,42040,19908,22132,19334,21530,132,132,196,174,124,159,24,24,98,113,15635,17905,4,23,Santa Cruz County,H1
109,206672,101361,105311,96404,100168,903,830,1660,1824,734,901,95,84,1565,1504,13273,12000,4,25,Yavapai County,H1
110,185267,92290,92977,85301,86175,3063,2453,1643,1641,920,1309,171,170,1192,1229,50317,51616,4,27,Yuma County,H1
111,19655,9384,10271,6997,7514,2238,2603,19,27,45,36,0,1,85,90,145,96,5,1,Arkansas County,H1
112,22515,10915,11600,7919,8143,2858,3297,25,33,28,32,4,7,81,88,513,445,5,3,Ashley County,H1
113,41155,19785,21370,19333,20861,100,96,107,113,38,97,5,6,202,197,275,288,5,5,Baxter County,H1
114,201509,100149,101360,92827,94134,1705,1631,1786,1915,1990,1963,171,119,1670,1598,14239,12735,5,7,Benton County,H1
115,35959,17438,18521,16948,17994,133,127,129,149,57,75,4,4,167,172,260,259,5,9,Boone County,H1
116,11986,6000,5986,4340,4118,1598,1804,16,17,10,8,1,0,35,39,907,401,5,11,Bradley County,H1
117,5526,2641,2885,2045,2136,564,708,6,8,2,0,0,0,24,33,49,86,5,13,Calhoun County,H1
118,27083,13473,13610,13073,13150,69,52,119,137,38,84,13,11,161,176,2107,1654,5,15,Carroll County,H1
119,12501,6099,6402,2824,2690,3179,3606,9,10,33,26,2,1,52,69,325,209,5,17,Chicot County,H1
120,23392,11374,12018,8688,8854,2379,2843,54,76,102,77,7,8,144,160,542,403,5,19,Clark County,H1
121,16315,7896,8419,7682,8213,50,50,62,63,35,12,0,0,67,81,111,109,5,21,Clay County,H1
122,25176,12247,12929,11960,12614,113,109,51,65,13,22,3,3,107,116,241,179,5,23,Cleburne County,H1
123,8692,4247,4445,3653,3713,533,655,10,19,1,19,1,2,49,37,123,62,5,25,Cleveland County,H1
124,24622,11831,12791,7498,7707,4138,4911,34,37,54,42,4,3,103,91,263,157,5,27,Columbia County,H1
125,20481,10002,10479,8606,8917,1177,1341,51,63,30,28,5,3,133,127,314,282,5,29,Conway County,H1
126,89669,43380,46289,37977,40154,4457,5143,157,168,287,328,9,10,493,486,1563,1382,5,31,Craighead County,H1
127,58077,28747,29330,26771,27302,439,424,585,580,373,373,12,6,567,645,1496,1429,5,33,Crawford County,H1
128,51817,24746,27071,12719,12964,11585,13630,82,81,157,175,5,6,198,215,590,465,5,35,Crittenden County,H1
129,18911,9181,9730,7012,7235,2028,2353,30,28,30,37,0,1,81,76,144,136,5,37,Cross County,H1
130,8321,4033,4288,2325,2404,1655,1821,8,16,18,16,0,0,27,31,132,87,5,39,Dallas County,H1
131,14016,6569,7447,3504,3662,2955,3665,24,31,23,30,1,3,62,56,317,275,5,41,Desha County,H1
132,18814,9193,9621,6547,6731,2476,2741,24,25,47,45,0,3,99,76,269,253,5,43,Drew County,H1
133,102331,49850,52481,43759,45536,4792,5647,263,249,417,420,17,22,602,607,1528,1217,5,45,Faulkner County,H1
134,18031,8895,9136,8518,8794,133,86,86,86,41,43,6,5,111,122,228,184,5,47,Franklin County,H1
135,11643,5689,5954,5544,5780,35,33,34,50,8,17,0,0,68,74,59,62,5,49,Fulton County,H1
136,95492,46517,48975,41431,43642,3815,4002,309,283,223,339,13,17,726,692,1959,1539,5,51,Garland County,H1
137,17455,8683,8772,8234,8282,336,351,40,37,7,18,3,2,63,82,165,138,5,53,Grant County,H1
138,39907,19559,20348,18996,19804,149,157,93,79,30,44,5,2,286,262,330,296,5,55,Greene County,H1
139,23169,11364,11805,7914,7907,3176,3640,59,55,40,34,5,3,170,166,1746,1308,5,57,Hempstead County,H1
140,31580,15826,15754,13728,13742,1774,1690,76,80,28,45,7,6,213,191,353,315,5,59,Hot Spring County,H1
141,14220,6981,7239,5413,5495,1419,1604,39,37,36,44,1,1,73,58,750,633,5,61,Howard County,H1
142,34377,16902,17475,16028,16513,425,413,82,93,144,205,7,9,216,242,532,446,5,63,Independence County,H1
143,13138,6727,6411,6392,6249,203,34,46,48,4,12,2,1,80,67,76,93,5,65,Izard County,H1
144,17178,8280,8898,6414,7162,1728,1601,35,33,16,21,1,0,86,81,159,148,5,67,Jackson County,H1
145,80405,39444,40961,18492,18226,20010,21758,149,138,422,465,20,14,351,360,599,587,5,69,Jefferson County,H1
146,24295,12032,12263,11559,11692,200,199,84,75,59,58,0,2,130,237,1344,1222,5,71,Johnson County,H1
147,7754,3757,3997,2391,2459,1316,1475,18,16,7,12,1,0,24,35,84,52,5,73,Lafayette County,H1
148,16813,8138,8675,7911,8441,80,71,52,51,3,16,1,1,91,95,98,76,5,75,Lawrence County,H1
149,10941,5917,5024,2666,1963,3191,2996,13,11,18,20,1,2,28,32,198,107,5,77,Lee County,H1
150,13833,8328,5505,5226,3954,3008,1463,31,30,6,5,0,1,57,52,172,112,5,79,Lincoln County,H1
151,12952,6303,6649,4826,4956,1256,1443,100,114,8,18,3,1,110,117,144,148,5,81,Little River County,H1
152,22586,11219,11367,10706,10845,167,159,81,93,97,101,4,1,164,168,260,227,5,83,Logan County,H1
153,61940,30595,31345,27912,28277,2031,2304,145,161,143,241,13,12,351,350,857,702,5,85,Lonoke County,H1
154,15308,7658,7650,7394,7398,49,43,107,100,16,12,8,5,84,92,397,264,5,87,Madison County,H1
155,16584,8215,8369,7976,8149,41,40,75,50,5,27,7,2,111,101,98,91,5,89,Marion County,H1
156,42812,20863,21949,15678,15854,4662,5518,150,152,103,126,3,5,267,294,480,411,5,91,Miller County,H1
157,46736,22430,24306,14715,15354,7223,8434,96,77,104,125,8,9,284,307,707,676,5,93,Mississippi County,H1
158,8848,4151,4697,2551,2716,1511,1888,12,18,9,10,3,1,65,64,106,71,5,95,Monroe County,H1
159,9081,4450,4631,4280,4465,29,23,65,49,12,29,1,0,63,65,183,181,5,97,Montgomery County,H1
160,9442,4602,4840,3077,3208,1446,1580,27,18,4,4,0,0,48,30,139,134,5,99,Nevada County,H1
161,8377,4248,4129,4152,4024,16,10,27,23,2,12,1,0,50,60,58,65,5,101,Newton County,H1
162,26281,12487,13794,7450,7924,4826,5609,38,45,34,60,5,4,134,152,178,168,5,103,Ouachita County,H1
163,10237,5092,5145,4866,4900,117,117,46,56,5,10,2,0,56,62,89,73,5,105,Perry County,H1
164,22458,10261,12197,3995,4346,6110,7627,24,34,52,77,0,3,80,110,188,222,5,107,Phillips County,H1
165,10814,5313,5501,5013,5122,209,236,42,46,4,25,2,0,43,72,296,281,5,109,Pike County,H1
166,24949,12163,12786,11093,11606,915,1003,37,34,15,24,1,4,102,115,286,268,5,111,Poinsett County,H1
167,20183,9924,10259,9497,9834,56,45,184,177,10,34,6,8,171,161,418,462,5,113,Polk County,H1
168,58397,28746,29651,26936,27877,986,898,193,204,232,275,8,6,391,391,1251,1177,5,115,Pope County,H1
169,8876,4374,4502,3710,3758,606,679,16,21,6,11,0,0,36,33,60,42,5,117,Prairie County,H1
170,373005,178512,194493,112207,118769,59261,67816,1217,1229,2851,3563,191,189,2785,2927,7939,6685,5,119,Pulaski County,H1
171,18163,8922,9241,8622,8976,134,99,56,47,6,20,2,1,102,98,172,106,5,121,Randolph County,H1
172,27095,14067,13028,7158,5960,6659,6859,54,25,91,81,3,3,102,100,1276,191,5,123,St. Francis County,H1
173,92696,46053,46643,43140,43823,1896,1735,246,236,275,345,18,13,478,491,1068,927,5,125,Saline County,H1
174,11230,5648,5582,5299,5224,52,48,76,92,146,144,1,0,74,74,520,380,5,127,Scott County,H1
175,8025,3980,4045,3863,3938,18,15,32,34,6,7,1,0,60,51,55,58,5,129,Searcy County,H1
176,120365,58835,61530,50384,52277,3837,4151,1037,1122,2164,2403,73,47,1340,1530,6821,5609,5,131,Sebastian County,H1
177,16304,8069,8235,7410,7513,355,407,176,156,11,20,5,6,112,133,2408,2177,5,133,Sevier County,H1
178,17814,8577,9237,8286,8950,94,87,60,64,19,13,2,1,116,122,109,106,5,135,Sharp County,H1
179,11987,5878,6109,5692,5923,38,25,45,50,1,12,2,2,100,97,103,80,5,137,Stone County,H1
180,43460,20821,22639,13701,14619,6702,7592,56,58,161,163,1,3,200,204,443,383,5,139,Union County,H1
181,16366,8069,8297,7800,8020,64,62,71,60,18,38,4,5,112,112,141,120,5,141,Van Buren County,H1
182,190581,95335,95246,85997,86220,3280,3028,1441,1458,2036,1996,795,691,1786,1853,12801,10980,5,143,Washington County,H1
183,72781,35629,37152,33381,34696,1477,1609,156,170,102,182,14,12,499,483,1142,900,5,145,White County,H1
184,7875,3729,4146,2623,2799,1011,1292,12,8,4,3,2,7,77,37,77,33,5,147,Woodruff County,H1
185,21735,10817,10918,10303,10323,195,225,75,63,125,149,10,18,109,140,2213,1855,5,149,Yell County,H1
186,1438193,709738,728455,412661,404309,91054,106087,5252,5159,170233,180433,5656,5731,24882,26736,158234,143652,6,1,Alameda County,H1
187,1158,610,548,453,389,5,2,114,133,3,1,0,1,35,22,66,52,6,3,Alpine County,H1
188,38072,20749,17323,18267,16263,1416,90,387,312,301,256,23,22,355,380,2539,1395,6,5,Amador County,H1
189,216933,106609,110324,94563,98407,1959,1675,2321,2270,4456,4556,220,201,3090,3215,13880,13122,6,7,Butte County,H1
190,46524,23130,23394,21533,21714,317,230,376,407,321,358,18,25,565,660,2239,2179,6,9,Calaveras County,H1
191,20889,10608,10281,9826,9486,131,119,280,266,173,193,46,56,152,161,5521,4850,6,11,Colusa County,H1
192,1001303,492289,509014,360078,364280,45199,51314,3980,3714,63490,69586,2360,2536,17182,17584,112901,105651,6,13,Contra Costa County,H1
193,28441,15657,12784,12616,10800,1209,84,972,992,342,377,10,14,508,517,3035,1487,6,15,Del Norte County,H1
194,174995,87739,87256,80725,80049,1087,941,938,902,2778,2982,133,127,2078,2255,10015,9528,6,17,El Dorado County,H1
195,878024,441960,436064,359854,352586,25261,25177,8372,8613,38983,39827,911,847,8579,9014,216740,199884,6,19,Fresno County,H1
196,27714,13993,13721,12799,12525,144,103,298,336,475,476,22,21,255,260,4951,4395,6,21,Glenn County,H1
197,129033,63861,65172,55256,56447,812,604,3904,4129,1193,1328,170,164,2526,2500,5400,4920,6,23,Humboldt County,H1
198,156792,81545,75247,71835,69001,5031,1766,1541,1716,2165,1874,132,103,841,787,59281,58942,6,25,Imperial County,H1
199,17499,8614,8885,7289,7496,28,21,971,1011,102,118,9,8,215,231,1546,1424,6,27,Inyo County,H1
200,768209,397199,371010,338946,317983,27782,21676,6760,6806,15083,15707,859,728,7769,8110,182860,164025,6,29,Kern County,H1
201,145168,83656,61512,69061,52658,9100,3109,1641,1460,2242,2593,187,175,1425,1517,39739,29308,6,31,Kings County,H1
202,64623,31999,32624,28894,29339,796,746,1026,1101,388,476,53,58,842,904,5176,4616,6,33,Lake County,H1
203,34078,21727,12351,17218,11089,3171,157,670,539,182,135,99,74,387,357,3863,1292,6,35,Lassen County,H1
204,9760598,4835277,4925321,3634005,3595914,437051,499937,49730,47146,609892,672800,16735,17210,87864,92314,2319674,2263927,6,37,Los Angeles County,H1
205,142865,68670,74195,61974,63972,1861,4432,2132,2295,1311,1541,170,197,1222,1758,35954,34301,6,39,Madera County,H1
206,244336,121731,122605,106841,108786,4983,2594,801,595,5968,7250,211,245,2927,3135,18011,14043,6,41,Marin County,H1
207,17896,9144,8752,8321,8001,129,75,327,317,79,84,15,11,273,264,982,771,6,43,Mariposa County,H1
208,85959,42862,43097,38394,38318,460,250,2296,2448,469,720,138,87,1105,1274,9087,7781,6,45,Mendocino County,H1
209,240516,120928,119588,102817,101277,4840,4943,1958,1764,8296,8530,310,269,2707,2805,64129,60047,6,47,Merced County,H1
210,9252,4660,4592,4265,4204,57,27,210,206,26,35,6,3,96,117,618,534,6,49,Modoc County,H1
211,13102,7247,5855,6720,5431,96,37,196,170,98,96,9,12,128,109,1602,1302,6,51,Mono County,H1
212,401374,208724,192650,177553,164610,9826,5139,2858,2424,12079,13972,1123,1067,5285,5438,109991,95141,6,53,Monterey County,H1
213,130818,65868,64950,58555,57814,1439,1097,712,583,3398,3767,235,182,1529,1507,20308,16723,6,55,Napa County,H1
214,96772,48164,48608,45798,46149,270,224,440,458,544,649,55,53,1057,1075,3645,3347,6,57,Nevada County,H1
215,2953062,1475148,1477914,1168464,1159279,29793,27319,12874,12176,227263,242050,5628,5399,31126,31691,499643,465089,6,59,Orange County,H1
216,324213,160136,164077,143804,146918,2692,2619,1539,1491,7513,8316,335,310,4253,4423,19237,17898,6,61,Placer County,H1
217,20704,10329,10375,9660,9671,102,81,275,293,50,76,16,5,226,249,792,712,6,63,Plumas County,H1
218,1994840,997386,997454,840826,835811,66033,66165,14270,13722,50046,54846,3658,3500,22553,23410,433767,411008,6,65,Riverside County,H1
219,1362328,669046,693282,471244,484877,69387,72650,8393,8600,87229,92683,5406,5701,27387,28771,135619,128179,6,67,Sacramento County,H1
220,54468,27671,26797,25360,24350,378,353,420,432,807,942,89,103,617,617,14705,13579,6,69,San Benito County,H1
221,1973664,990741,982923,801412,786357,92592,94963,14456,14139,54645,59103,3826,3748,23810,24613,460318,443470,6,71,San Bernardino County,H1
222,2947222,1476708,1470514,1184590,1168123,86874,79212,15143,14850,139199,157372,8019,7936,42883,43021,441038,437954,6,73,San Diego County,H1
223,786149,399288,386861,239274,210432,27893,28476,2553,1639,116851,133572,1933,1983,10784,10759,59291,51417,6,75,San Francisco County,H6
224,659897,330769,329128,242762,238767,25923,26243,4433,4482,44859,46659,1769,1631,11023,11346,123156,113076,6,77,San Joaquin County,H1
225,259366,133251,126115,120178,115930,4111,1418,1543,1393,4127,4064,204,168,3088,3142,26182,21644,6,79,San Luis Obispo County,H1
226,692802,343852,348950,236074,233567,12054,11338,1714,1706,78158,86049,4943,4994,10909,11296,81387,75886,6,81,San Mateo County,H1
227,398656,200546,198110,178436,175924,5307,3999,3195,3149,8432,9618,496,489,4680,4931,79456,71686,6,83,Santa Barbara County,H1
228,1700089,866653,833436,550723,521120,25333,23377,6695,6282,257901,257038,3689,3676,22312,21943,227127,204820,6,85,Santa Clara County,H1
229,248758,124639,124119,112910,112203,1733,1348,1551,1473,4801,5351,273,274,3371,3470,36884,33867,6,87,Santa Cruz County,H1
230,178449,87333,91116,79005,82420,1009,877,2485,2697,2019,2165,115,113,2700,2844,6824,6515,6,89,Shasta County,H1
231,3371,1710,1661,1636,1577,4,5,31,41,1,5,3,1,35,32,155,132,6,91,Sierra County,H1
232,44220,21772,22448,19545,20117,349,293,926,962,246,325,34,45,672,706,2200,1991,6,93,Siskiyou County,H1
233,406181,204438,201743,132632,127250,31676,30311,1928,1772,26776,30774,1929,1797,9497,9839,46261,41474,6,95,Solano County,H1
234,459783,227434,232349,204874,208870,4250,3397,3484,3403,8108,9538,604,597,6114,6544,53870,45814,6,97,Sonoma County,H1
