,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE,STCODE,FIPSCODE,CTYNAME,FIPSCLASS
18,11746,5858,5888,3930,3812,1871,2013,18,21,0,6,0,1,39,35,115,39,1,37,Coosa County,H1
19,36939,17654,19285,15341,16519,2089,2510,87,100,30,42,4,1,103,113,144,156,1,39,Covington County,H1
20,13700,6476,7224,4872,5242,1525,1896,30,27,6,9,1,0,42,50,49,43,1,41,Crenshaw County,H1
21,77661,38331,39330,37322,38357,450,385,189,151,49,98,10,18,311,321,1135,716,1,43,Cullman County,H1
22,49001,24256,24745,18699,18390,4739,5382,161,132,173,388,44,38,440,415,844,840,1,45,Dale County,H1
23,45910,20897,25013,7753,8490,12941,16302,31,26,83,83,3,2,86,110,157,158,1,47,Dallas County,H1
24,65519,32062,33457,30796,32041,522,634,296,260,59,88,22,17,367,417,2461,1830,1,49,DeKalb County,H1
25,67566,34304,33262,25886,26032,7821,6610,145,148,105,153,15,8,332,311,450,401,1,51,Elmore County,H1
26,38430,19520,18910,12305,12418,6410,5618,578,595,50,52,5,5,172,222,197,191,1,53,Escambia County,H1
27,102914,49231,53683,41561,44557,6856,8298,163,183,233,204,29,19,389,422,1126,826,1,55,Etowah County,H1
28,18341,8874,9467,7781,8165,1030,1216,21,18,6,26,0,2,36,40,76,76,1,57,Fayette County,H1
29,31112,15287,15825,14461,14919,630,693,54,52,19,28,28,26,95,107,1553,934,1,59,Franklin County,H1
30,25528,12425,13103,10971,11451,1253,1451,102,94,10,23,4,2,85,82,280,184,1,61,Geneva County,H1
31,9864,4622,5242,974,976,3622,4242,7,5,4,6,0,0,15,13,27,31,1,63,Greene County,H1
32,18271,9210,9061,3763,3535,5386,5443,17,14,11,16,1,3,32,50,82,81,1,65,Hale County,H1
33,16301,7767,8534,5295,5547,2404,2903,18,16,3,7,3,1,44,60,139,124,1,67,Henry County,H1
34,89437,42502,46935,31538,34055,10177,12014,170,170,281,316,8,7,328,373,634,583,1,69,Houston County,H1
35,53972,26315,27657,24279,25495,1006,1069,468,482,60,71,8,4,494,536,377,318,1,71,Jackson County,H1
36,661494,312039,349455,186128,200113,119665,142895,802,801,3190,3250,123,108,2131,2288,6901,4773,1,73,Jefferson County,H1
37,15561,7531,8030,6648,6968,837,1003,10,13,3,7,0,0,33,39,130,87,1,75,Lamar County,H1
38,87393,41768,45625,37300,40298,3912,4721,100,128,151,168,11,5,294,305,508,435,1,77,Lauderdale County,H1
39,34836,17094,17742,13499,13770,2148,2469,905,927,17,26,2,2,523,548,207,195,1,79,Lawrence County,H1
40,116759,57484,59275,43517,43251,12347,14403,184,144,971,976,16,10,449,491,952,827,1,81,Lee County,H1
41,66643,33834,32809,28322,28247,4956,4005,166,160,112,134,14,6,264,257,1145,770,1,83,Limestone County,H1
42,13451,6290,7161,1777,1777,4477,5329,8,7,3,13,0,3,25,32,52,35,1,85,Lowndes County,H1
43,23980,11029,12951,1820,1711,9045,11087,20,19,77,38,2,2,65,94,81,97,1,87,Macon County,H1
44,281264,137293,143971,100819,103159,30608,34406,1079,1070,2450,2942,89,77,2248,2317,2939,2574,1,89,Madison County,H1
45,22179,10432,11747,5210,5364,5150,6290,11,8,17,24,1,2,43,59,125,119,1,91,Marengo County,H1
46,30588,15171,15417,14287,14796,694,453,55,42,32,31,7,4,96,91,201,175,1,93,Marion County,H1
47,82191,40044,42147,38707,40740,637,648,237,218,96,148,33,24,334,369,3005,2108,1,95,Marshall County,H1
48,400094,191192,208902,123469,129763,61612,73064,1333,1342,3090,2813,54,62,1634,1858,2714,2561,1,97,Mobile County,H1
49,24004,11436,12568,6739,7121,4472,5187,117,126,31,42,0,3,77,89,95,100,1,99,Monroe County,H1
50,222901,106009,116892,52874,55693,50853,58716,340,260,1013,1262,25,52,904,909,1562,1296,1,101,Montgomery County,H1
51,111494,54712,56782,47359,48796,6070,6682,434,373,262,312,52,22,535,597,2366,1714,1,103,Morgan County,H1
52,11632,5293,6339,1731,1909,3518,4394,4,6,4,0,2,1,34,29,53,53,1,105,Perry County,H1
53,20823,9755,11068,5680,6022,3991,4949,13,13,9,14,1,4,61,66,73,75,1,107,Pickens County,H1
54,29631,14024,15607,8681,9259,4966,6000,102,94,99,62,2,3,174,189,188,179,1,109,Pike County,H1
55,22470,10858,11612,8388,8899,2359,2603,22,23,27,28,0,1,62,58,140,134,1,111,Randolph County,H1
56,49408,23496,25912,13720,14348,9375,11065,79,105,87,137,23,16,212,241,445,400,1,113,Russell County,H1
57,66013,33317,32696,29868,29828,2997,2403,116,129,47,78,14,5,275,253,395,305,1,115,St. Clair County,H1
58,149280,73261,76019,66399,68357,5390,6103,223,268,791,838,13,13,445,440,1997,1377,1,117,Shelby County,H1
59,14555,6666,7889,1861,1968,4767,5856,4,13,5,10,0,2,29,40,86,85,1,119,Sumter County,H1
60,80291,39252,41039,26372,27495,12448,13087,99,88,81,104,9,12,243,253,554,279,1,121,Talladega County,H1
61,41390,19803,21587,14655,15557,4975,5806,48,62,29,52,0,3,96,107,150,117,1,123,Tallapoosa County,H1
62,166110,79947,86163,56192,57520,22136,26969,178,216,868,807,38,17,535,634,1277,1012,1,125,Tuscaloosa County,H1
63,70577,34064,36513,31547,33740,2119,2382,119,86,67,83,6,9,206,213,368,299,1,127,Walker County,H1
64,17890,8759,9131,5767,5839,2296,2516,618,679,5,9,2,3,71,85,87,78,1,129,Washington County,H1
65,12908,5929,6979,1734,1880,4167,5065,9,9,7,10,2,0,10,15,50,75,1,131,Wilcox County,H1
66,24546,12042,12504,11831,12283,58,52,60,58,10,23,2,2,81,86,249,138,1,133,Winston County,H1
67,2461,1582,879,550,236,42,7,471,399,472,212,6,2,41,23,250,66,2,13,Aleutians East Borough,H1
68,5343,3449,1894,1705,829,138,36,614,491,867,479,27,7,98,52,444,169,2,16,Aleutians West Census Area,H5
69,263929,133764,130165,101164,94838,8572,8028,9189,10843,7018,8580,1310,1333,6511,6543,8240,7981,2,20,Anchorage Municipality,H6
70,16247,8626,7621,1211,897,49,20,6928,6372,98,88,8,3,332,241,110,77,2,50,Bethel Census Area,H5
71,1181,643,538,353,275,4,3,271,236,1,4,1,5,13,15,5,4,2,60,Bristol Bay Borough,H1
72,1840,1062,778,932,671,21,5,51,39,12,19,3,4,43,40,46,28,2,68,Denali Borough,H1
73,4866,2534,2332,591,508,13,5,1759,1665,14,17,1,2,156,135,70,45,2,70,Dillingham Census Area,H5
74,85233,44649,40584,36200,31534,2827,2527,2781,3323,779,1112,132,126,1930,1962,2101,1940,2,90,Fairbanks North Star Borough,H1
75,2321,1176,1145,991,927,3,3,131,141,9,8,1,1,41,65,7,26,2,100,Haines Borough,H1
76,2528,1367,1161,676,514,5,0,605,575,3,6,2,1,76,65,38,45,2,105,Hoonah-Angoon Census Area,H5
77,30480,15370,15110,11785,11364,165,110,1682,1838,715,798,71,47,952,953,583,537,2,110,Juneau City and Borough,H6
78,50036,26067,23969,22725,20923,181,81,1998,1797,188,317,47,40,928,811,587,606,2,122,Kenai Peninsula Borough,H1
79,13743,7030,6713,5287,4908,52,32,1052,1054,283,352,11,11,345,356,194,207,2,130,Ketchikan Gateway Borough,H1
80,13717,7284,6433,4589,3959,98,54,1020,985,1206,1100,63,51,308,284,498,405,2,150,Kodiak Island Borough,H1
81,1693,900,793,181,142,1,0,648,593,3,2,4,3,63,53,13,9,2,164,Lake and Peninsula Borough,H1
82,61910,32213,29697,28707,26095,303,201,1759,1768,139,314,44,40,1261,1279,790,804,2,170,Matanuska-Susitna Borough,H1
83,9188,4951,4237,1040,785,26,14,3656,3220,31,38,1,1,197,179,59,51,2,180,Nome Census Area,H5
84,7212,3819,3393,729,554,44,15,2553,2340,222,236,36,27,235,221,114,95,2,185,North Slope Borough,H1
85,7244,3879,3365,582,399,12,5,3115,2809,32,32,2,2,136,118,44,39,2,188,Northwest Arctic Borough,H1
86,4198,2195,2003,1626,1467,8,4,371,349,45,52,3,3,142,128,57,58,2,195,Petersburg Census Area,H5
87,5902,3233,2669,1811,1350,7,4,1194,1096,13,11,1,2,207,206,58,56,2,198,Prince of Wales-Hyder Census Area,H5
88,8725,4460,4265,3168,2874,14,16,799,830,162,205,21,24,296,316,164,146,2,220,Sitka City and Borough,H6
89,863,450,413,413,384,0,0,16,17,2,3,2,0,17,9,9,10,2,230,Skagway Municipality,H1
90,5696,2945,2751,2397,2178,51,44,366,367,4,39,4,6,123,117,82,85,2,240,Southeast Fairbanks Census Area,H5
91,10093,5376,4717,4191,3537,19,15,692,710,198,192,10,17,266,246,156,144,2,261,Valdez-Cordova Census Area,H5
92,7088,3701,3387,213,161,4,2,3388,3132,3,4,1,1,92,87,22,19,2,270,Wade Hampton Census Area,H5
93,2395,1235,1160,941,831,3,0,167,205,6,11,2,1,116,112,10,17,2,275,Wrangell City and Borough,H1
94,799,475,324,274,138,1,0,161,145,5,5,1,5,33,31,5,1,2,282,Yakutat City and Borough,H1
95,6385,3450,2935,908,717,5,1,2382,2104,8,17,3,0,144,96,44,36,2,290,Yukon-Koyukuk Census Area,H5
96,67857,33632,34225,7617,7368,229,176,25375,26267,73,92,27,27,311,295,1727,1506,4,1,Apache County,H1
97,118573,59601,58972,53479,52914,3127,2462,852,684,677,1425,173,159,1293,1328,18141,18683,4,3,Cochise County,H1
98,117803,58800,59003,40092,39366,685,657,16498,17370,537,609,75,82,913,919,6781,6340,4,5,Coconino County,H1
99,51165,25162,26003,21281,22040,147,108,3367,3455,102,141,13,21,252,238,4283,4291,4,7,Gila County,H1
100,33307,17571,15736,14138,12834,541,148,2607,2518,124,91,15,18,146,127,5014,4055,4,9,Graham County,H1
101,8281,4324,3957,4151,3799,27,25,93,65,8,14,6,3,39,51,1863,1747,4,11,Greenlee County,H1
102,19537,10029,9508,8506,7908,106,75,1222,1307,36,47,13,10,146,161,2359,2063,4,12,La Paz County,H1
103,3200075,1603124,1596951,1441648,1433280,66183,63194,32974,34632,36265,39870,3233,2882,22821,23093,437221,392482,4,13,Maricopa County,H1
104,159840,79283,80557,75016,75987,612,506,2001,2069,531,799,98,111,1025,1085,9401,8974,4,15,Mohave County,H1
105,98549,48929,49620,24687,24097,624,326,22791,24367,162,220,31,33,634,577,4282,3862,4,17,Navajo County,H1
106,865694,423226,442468,377167,395119,14900,13782,14790,15525,8877,10217,693,678,6799,7147,128126,131853,4,19,Pima County,H1
107,188370,100317,88053,87145,76678,3523,2088,7580,7574,745,593,151,76,1173,1044,32155,24683,4,21,Pinal County,H1
108,38914,18621,20293,18143,19801,94,90,167,159,111,131,24,23,82,89,14764,16622,4,23,Santa Cruz County,H1
109,173285,84959,88326,81361,84708,475,372,1402,1513,426,526,83,70,1212,1137,9386,8342,4,25,Yavapai County,H1
110,163167,82206,80961,76427,75590,2462,1726,1519,1468,733,1083,151,155,914,939,41528,42166,4,27,Yuma County,H1
111,20502,9776,10726,7420,7990,2229,2608,19,26,42,33,0,1,66,68,115,62,5,1,Arkansas County,H1
112,23823,11502,12321,8406,8677,2976,3504,25,31,28,26,4,7,63,76,439,362,5,3,Ashley County,H1
113,38417,18471,19946,18116,19533,45,34,96,105,35,96,5,4,174,174,191,202,5,5,Baxter County,H1
114,160429,79181,81248,75145,77153,600,502,1283,1438,921,965,105,83,1127,1107,8311,7153,5,7,Benton County,H1
115,34253,16538,17715,16184,17322,55,48,117,131,43,71,4,4,135,139,179,188,5,9,Boone County,H1
116,12487,6179,6308,4436,4374,1687,1878,15,16,10,7,1,0,30,33,766,316,5,11,Bradley County,H1
117,5580,2687,2893,2075,2128,584,729,6,7,2,0,0,0,20,29,43,51,5,13,Calhoun County,H1
118,25678,12675,13003,12333,12612,48,26,105,123,38,72,10,11,141,159,1528,1149,5,15,Carroll County,H1
119,13769,6678,7091,3086,3009,3507,3979,8,10,35,27,2,1,40,65,242,158,5,17,Chicot County,H1
120,23654,11403,12251,8727,9074,2406,2888,52,72,88,75,6,8,124,134,348,274,5,19,Clark County,H1
121,17256,8340,8916,8185,8751,28,23,60,61,11,7,0,0,56,74,75,80,5,21,Clay County,H1
122,24188,11733,12455,11524,12221,50,39,50,64,13,22,3,3,93,106,176,145,5,23,Cleburne County,H1
123,8621,4214,4407,3656,3714,510,630,9,19,1,12,1,2,37,30,93,53,5,25,Cleveland County,H1
124,25311,12064,13247,7679,8118,4214,4972,32,36,49,41,4,3,86,77,191,125,5,27,Columbia County,H1
125,20336,9886,10450,8477,8864,1225,1395,47,61,22,27,5,4,110,99,215,176,5,29,Conway County,H1
126,83274,40289,42985,36323,38438,3194,3752,140,151,262,259,9,11,361,374,1049,832,5,31,Craighead County,H1
127,54100,26759,27341,25097,25653,299,257,537,532,331,337,11,6,484,556,999,912,5,33,Crawford County,H1
128,51235,24454,26781,12963,13325,11171,13097,69,63,110,145,5,6,136,145,453,374,5,35,Crittenden County,H1
129,19469,9447,10022,7195,7400,2139,2497,22,27,30,35,0,1,61,62,107,99,5,37,Cross County,H1
130,8988,4348,4640,2568,2681,1740,1905,8,15,11,14,0,0,21,25,109,74,5,39,Dallas County,H1
131,14993,6977,8016,3756,4013,3125,3899,24,30,23,26,1,3,48,45,246,218,5,41,Desha County,H1
132,18716,9076,9640,6515,6823,2419,2688,23,25,41,41,0,3,78,60,212,181,5,43,Drew County,H1
133,88704,43317,45387,38587,40022,3678,4322,241,228,337,341,16,18,458,456,958,769,5,45,Faulkner County,H1
134,17823,8810,9013,8516,8756,108,55,75,74,22,28,6,5,83,95,181,151,5,47,Franklin County,H1
135,11602,5665,5937,5545,5798,19,12,33,47,8,17,0,0,60,63,33,36,5,49,Fulton County,H1
136,89311,43384,45927,38825,41182,3449,3646,296,262,200,276,13,16,601,545,1379,995,5,51,Garland County,H1
137,16627,8246,8381,7921,8014,233,243,38,38,6,16,3,2,45,68,99,99,5,53,Grant County,H1
138,37807,18464,19343,18026,18943,62,59,90,75,29,39,5,2,252,225,261,242,5,55,Greene County,H1
139,23310,11312,11998,7827,7977,3244,3797,57,50,33,30,5,3,146,141,1212,921,5,57,Hempstead County,H1
140,30325,14807,15518,13091,13559,1426,1670,72,75,26,41,7,6,185,167,225,213,5,59,Hot Spring County,H1
141,14230,6947,7283,5347,5512,1472,1662,35,29,36,35,1,1,56,44,468,358,5,61,Howard County,H1
142,34162,16772,17390,16016,16589,380,359,76,90,111,138,4,8,185,206,309,241,5,63,Independence County,H1
143,13199,6716,6483,6401,6342,190,21,44,46,4,12,2,1,75,61,60,78,5,65,Izard County,H1
144,17809,8501,9308,6781,7600,1605,1597,33,30,16,19,1,0,65,62,124,108,5,67,Jackson County,H1
145,83442,40892,42550,20285,20035,19928,21796,124,101,281,317,18,13,256,288,471,452,5,69,Jefferson County,H1
146,22932,11400,11532,11000,11102,171,167,76,69,45,42,0,2,108,150,850,675,5,71,Johnson County,H1
147,8349,4046,4303,2565,2629,1436,1616,18,15,7,12,1,0,19,31,59,35,5,73,Lafayette County,H1
148,17699,8598,9101,8395,8903,67,50,53,51,2,9,1,1,80,87,76,60,5,75,Lawrence County,H1
149,12354,6533,5821,2908,2255,3576,3508,12,11,19,20,1,2,17,25,183,96,5,77,Lee County,H1
150,14433,8574,5859,5353,4135,3134,1642,31,27,6,5,0,1,50,49,156,87,5,79,Lincoln County,H1
151,13303,6478,6825,4961,5095,1317,1506,94,106,8,19,3,1,95,98,136,103,5,81,Little River County,H1
152,22380,11102,11278,10736,10899,132,123,75,89,16,25,4,1,139,141,148,139,5,83,Logan County,H1
153,53907,26548,27359,24426,24863,1675,1909,123,146,65,179,10,11,249,251,534,428,5,85,Lonoke County,H1
154,14302,7141,7161,6953,6976,17,13,91,90,5,4,8,5,67,73,281,175,5,87,Madison County,H1
155,16202,8022,8180,7813,7999,26,14,74,48,5,27,6,2,98,90,65,62,5,89,Marion County,H1
156,40637,19799,20838,15000,15250,4394,5126,133,131,69,87,3,5,200,239,346,291,5,91,Miller County,H1
157,50970,24434,26536,16199,16989,7802,9083,88,72,92,114,8,7,245,271,600,590,5,93,Mississippi County,H1
158,9928,4650,5278,2868,3088,1709,2111,9,18,5,8,3,1,56,52,78,57,5,95,Monroe County,H1
159,9174,4487,4687,4340,4547,19,12,62,47,12,23,1,0,53,58,126,128,5,97,Montgomery County,H1
160,9810,4769,5041,3226,3382,1477,1617,25,16,3,4,0,0,38,22,97,80,5,99,Nevada County,H1
161,8523,4320,4203,4233,4109,11,5,27,23,2,12,1,0,46,54,42,53,5,101,Newton County,H1
162,28049,13267,14782,8018,8653,5076,5915,38,41,30,46,4,4,101,123,111,117,5,103,Ouachita County,H1
163,10300,5117,5183,4908,4957,106,108,47,54,5,10,2,0,49,54,68,57,5,105,Perry County,H1
164,25661,11765,13896,4752,5162,6873,8545,22,33,45,53,0,3,73,100,187,206,5,107,Phillips County,H1
165,11224,5534,5690,5258,5359,198,208,35,41,4,15,2,0,37,67,243,199,5,109,Pike County,H1
166,25511,12414,13097,11396,11975,889,968,36,32,15,25,1,4,77,93,217,189,5,111,Poinsett County,H1
167,20150,9934,10216,9561,9838,41,34,164,159,10,33,5,8,153,144,382,369,5,113,Polk County,H1
168,54934,26960,27974,25476,26530,784,713,190,197,184,209,8,6,318,319,650,617,5,115,Pope County,H1
169,9499,4672,4827,3997,4060,623,709,15,21,6,11,0,0,31,26,50,40,5,117,Prairie County,H1
170,363113,173884,189229,114042,120609,54604,62734,824,802,2187,2672,106,104,2121,2308,5542,4314,5,119,Pulaski County,H1
171,18184,8924,9260,8660,9031,114,85,55,46,4,13,2,1,89,84,107,76,5,121,Randolph County,H1
172,28830,14864,13966,7693,6550,6941,7228,52,25,89,77,2,3,87,83,1265,175,5,123,St. Francis County,H1
173,84763,41999,42764,40043,40959,1158,928,213,204,210,276,16,12,359,385,637,519,5,125,Saline County,H1
174,10971,5520,5451,5289,5217,32,31,73,85,63,55,1,0,62,63,402,254,5,127,Scott County,H1
175,8216,4066,4150,3964,4059,9,6,32,31,6,7,1,0,54,47,40,48,5,129,Searcy County,H1
176,116273,56776,59497,49036,51188,3504,3766,948,990,2063,2157,51,35,1174,1361,4782,3795,5,131,Sebastian County,H1
177,15601,7755,7846,7117,7168,382,409,152,144,8,14,3,6,93,105,1833,1525,5,133,Sevier County,H1
178,17289,8313,8976,8071,8745,66,51,58,60,11,13,2,1,105,106,83,95,5,135,Sharp County,H1
179,11449,5635,5814,5476,5664,19,4,44,48,1,6,2,2,93,90,73,53,5,137,Stone County,H1
180,45047,21541,23506,14363,15480,6843,7707,54,58,117,94,1,4,163,163,294,248,5,139,Union County,H1
181,16224,7966,8258,7738,8036,39,31,68,57,17,29,4,5,100,100,124,108,5,141,Van Buren County,H1
182,163229,81761,81468,75152,75330,2204,1889,1086,1092,1400,1282,556,489,1363,1386,8081,6406,5,143,Washington County,H1
183,68339,33375,34964,31509,32937,1213,1338,148,158,91,144,14,12,400,375,811,621,5,145,White County,H1
184,8681,4104,4577,2871,3043,1173,1488,12,8,4,3,2,7,42,28,44,27,5,147,Woodruff County,H1
185,21198,10585,10613,10160,10184,158,165,73,57,90,87,8,2,96,118,1661,1271,5,149,Yell County,H1
186,1468918,723272,745646,430413,426765,101650,117150,5553,5491,156518,165204,5395,5455,23743,25581,148786,136947,6,1,Alameda County,H1
187,1175,618,557,464,407,5,2,112,126,3,1,0,1,34,20,52,43,6,3,Alpine County,H1
188,35700,19630,16070,17291,15211,1394,55,370,287,246,162,24,21,305,334,2258,1008,6,5,Amador County,H1
189,206384,101211,105173,90671,94793,1714,1441,2127,2109,3813,3852,199,167,2687,2811,11699,10951,6,7,Butte County,H1
190,41433,20584,20849,19332,19512,231,137,351,384,197,241,16,24,457,551,1562,1487,6,9,Calaveras County,H1
191,19042,9670,9372,9028,8742,73,53,269,245,132,142,44,55,124,135,4820,4196,6,11,Colusa County,H1
192,971487,475391,496096,356719,365567,43589,49606,3649,3483,54433,59807,2023,2168,14978,15465,92523,87674,6,13,Contra Costa County,H1
193,27341,15095,12246,12261,10453,1143,58,900,905,318,351,10,14,463,465,2716,1173,6,15,Del Norte County,H1
194,160848,80401,80447,75420,75296,595,433,876,845,1759,1974,115,115,1636,1784,8027,7683,6,17,El Dorado County,H1
195,812426,407506,404920,334116,330177,23135,23222,7761,7958,34547,35123,775,766,7172,7674,188513,174033,6,19,Fresno County,H1
196,26487,13380,13107,12281,12005,116,75,282,316,454,461,21,21,226,229,4352,3726,6,21,Glenn County,H1
197,127002,62759,64243,54963,56304,728,519,3617,3845,1043,1194,139,130,2269,2251,4569,4170,6,23,Humboldt County,H1
198,143152,74583,68569,65844,63012,4572,1536,1449,1608,1903,1672,117,96,698,645,52132,51783,6,25,Imperial County,H1
199,17945,8776,9169,7563,7867,22,17,909,965,85,103,9,6,188,211,1236,1189,6,27,Inyo County,H1
200,674028,346428,327600,297144,282298,23753,18924,6002,6092,12404,12891,734,626,6391,6769,139950,124944,6,29,Kern County,H1
201,132453,76165,56288,62891,48142,8500,3078,1429,1252,1993,2372,166,159,1186,1285,34106,24603,6,31,Kings County,H1
202,60321,29821,30500,27141,27657,702,649,927,1011,281,341,47,52,723,790,3886,3395,6,33,Lake County,H1
203,33503,21116,12387,16904,11231,2987,132,632,520,165,122,91,66,337,316,3576,1138,6,35,Lassen County,H1
204,9634764,4766565,4868199,3585221,3565604,455681,520381,52215,49567,573822,628178,16947,17254,82679,87215,2199532,2156178,6,37,Los Angeles County,H1
205,125423,60249,65174,54712,56533,1604,3855,1903,2043,885,1108,156,183,989,1452,28969,27526,6,39,Madera County,H1
206,247958,122949,125009,108904,112185,5003,2480,771,570,5459,6685,204,233,2608,2856,15771,12525,6,41,Marin County,H1
207,17106,8754,8352,8016,7683,96,44,316,307,62,74,15,11,249,233,760,598,6,43,Mariposa County,H1
208,86614,43184,43430,39084,39036,413,245,2122,2224,443,663,112,81,1010,1181,8078,6735,6,45,Mendocino County,H1
209,217937,108848,109089,92487,92314,4336,4566,1752,1645,7693,7904,283,244,2297,2416,52400,49213,6,47,Merced County,H1
210,9291,4693,4598,4311,4238,50,18,207,195,25,35,6,2,94,110,582,493,6,49,Modoc County,H1
211,13125,7234,5891,6781,5532,75,24,177,151,86,84,7,11,108,89,1387,1116,6,51,Mono County,H1
212,407065,210654,196411,178666,167443,10364,5929,2978,2531,12367,14153,1146,1065,5133,5290,104068,90339,6,53,Monterey County,H1
213,126731,63427,63304,58041,58228,1180,847,687,552,2033,2226,182,162,1304,1289,17083,14129,6,55,Napa County,H1
214,93594,46459,47135,44479,45067,200,150,435,452,379,478,51,48,915,940,2879,2668,6,57,Nevada County,H1
215,2890972,1440377,1450595,1165543,1167146,28190,25957,13284,12507,199930,211257,5441,5154,27989,28574,467455,439497,6,59,Orange County,H1
216,264221,129931,134290,119918,123720,1407,1277,1270,1191,4143,4766,248,236,2945,3100,13658,12753,6,61,Placer County,H1
217,20825,10412,10413,9793,9771,87,50,260,285,44,68,16,5,212,234,672,614,6,63,Plumas County,H1
218,1614698,804900,809798,690500,691949,53285,52562,11502,11009,30543,34527,2624,2551,16446,17200,307734,291933,6,65,Riverside County,H1
219,1265432,620232,645200,449016,464841,63754,66524,7577,7878,72189,76692,4358,4561,23338,24704,108038,102509,6,67,Sacramento County,H1
220,54752,27740,27012,25518,24673,407,363,395,394,739,882,78,85,603,615,13739,12694,6,69,San Benito County,H1
221,1761558,882360,879198,720408,710853,83121,85520,12763,12571,43162,46639,3290,3185,19616,20430,360174,348945,6,71,San Bernardino County,H1
222,2867094,1440695,1426399,1162546,1142393,90381,82088,14808,14200,127025,141969,7829,7577,38106,38172,393238,390747,6,73,San Diego County,H1
223,784631,399159,385472,237282,209880,30743,31291,2457,1772,116832,130681,2067,2081,9778,9767,58778,52057,6,75,San Francisco County,H6
224,591000,295917,295083,224116,221724,21371,21178,3970,3954,36152,37638,1340,1229,8968,9360,97723,88858,6,77,San Joaquin County,H1
225,251499,129346,122153,117106,112990,4133,1260,1461,1298,3764,3669,193,157,2689,2779,23418,18610,6,79,San Luis Obispo County,H1
226,706634,349987,356647,248598,248658,12941,12334,1877,1817,71767,78663,5028,5072,9776,10103,79995,75579,6,81,San Mateo County,H1
227,401456,201102,200354,179234,178563,5564,4371,3207,3041,8275,9287,471,463,4351,4629,73427,66569,6,83,Santa Barbara County,H1
228,1690395,858474,831921,568860,546562,25873,24046,7070,6738,232413,230421,3496,3438,20762,20716,211489,194349,6,85,Santa Clara County,H1
229,255644,127786,127858,116538,116536,1663,1306,1579,1475,4657,5100,234,240,3115,3201,36415,33373,6,87,Santa Cruz County,H1
230,166968,81501,85467,74397,78062,778,616,2311,2506,1621,1748,103,103,2291,2432,5045,4903,6,89,Shasta County,H1
231,3506,1779,1727,1710,1647,3,4,29,39,1,5,2,1,34,31,125,103,6,91,Sierra County,H1
232,43894,21555,22339,19481,20169,328,277,868,897,236,315,28,34,614,647,1783,1650,6,93,Siskiyou County,H1
233,403862,203504,200358,134266,128849,31534,30196,1860,1710,25221,28706,1842,1696,8781,9201,39240,35041,6,95,Solano County,H1
234,464454,228900,235554,207699,213789,4147,3254,3242,3162,7545,8722,562,543,5705,6084,45424,38538,6,97,Sonoma County,H1
