,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE,STCODE,FIPSCODE,CTYNAME,FIPSCLASS
36,663394,314113,349281,181526,193051,123797,147128,1108,1103,4502,4652,246,239,2934,3108,12308,9755,1,73,Jefferson County,H1
37,14341,6949,7392,6150,6392,743,923,11,13,2,8,0,0,43,56,192,114,1,75,Lamar County,H1
38,89200,42464,46736,37642,41009,4102,4977,114,139,182,202,10,5,414,404,735,774,1,77,Lauderdale County,H1
39,34047,16688,17359,13276,13600,1915,2205,864,893,33,42,3,5,597,614,290,309,1,79,Lawrence County,H1
40,133105,65615,67490,48917,48576,14593,16754,202,165,1259,1299,15,9,629,687,1422,1407,1,81,Lee County,H1
41,76314,38711,37603,32266,32105,5592,4611,179,174,276,310,12,7,386,396,1812,1466,1,83,Limestone County,H1
42,12592,5867,6725,1813,1839,4003,4818,10,7,3,13,0,3,38,45,69,47,1,85,Lowndes County,H1
43,22195,10207,11988,1779,1698,8177,10091,20,22,150,68,2,2,79,107,108,128,1,87,Macon County,H1
44,320914,156648,164266,112835,115101,36440,40968,1091,1114,3352,4013,95,90,2835,2980,5090,4536,1,89,Madison County,H1
45,21100,9970,11130,5058,5066,4823,5956,11,9,19,24,1,2,58,73,271,203,1,91,Marengo County,H1
46,29378,14607,14771,13654,14055,731,511,57,45,31,33,6,4,128,123,310,268,1,93,Marion County,H1
47,89200,43676,45524,41752,43463,907,943,255,241,165,327,93,37,504,513,5647,4441,1,95,Marshall County,H1
48,409132,195475,213657,123227,129789,64365,76207,1338,1359,4228,3704,67,137,2250,2461,3806,3904,1,97,Mobile County,H1
49,22648,10821,11827,6295,6633,4269,4907,120,127,33,44,0,3,104,113,102,112,1,99,Monroe County,H1
50,224525,106951,117574,47830,50256,56284,64191,332,271,1347,1660,37,57,1121,1139,2363,2265,1,101,Montgomery County,H1
51,116297,57287,59010,49033,50129,6599,7282,442,375,479,447,45,26,689,751,4004,3285,1,103,Morgan County,H1
52,10753,4978,5775,1648,1697,3269,4033,6,6,7,0,3,1,45,38,74,64,1,105,Perry County,H1
53,19385,9124,10261,5360,5546,3663,4603,13,13,9,14,1,4,78,81,111,91,1,107,Pickens County,H1
54,30371,14400,15971,8781,9362,5149,6176,112,101,141,96,2,3,215,233,302,258,1,109,Pike County,H1
55,22620,10900,11720,8402,8932,2352,2628,23,33,45,43,0,1,78,83,214,206,1,111,Randolph County,H1
56,50285,23760,26525,13652,14416,9540,11454,88,113,144,201,27,19,309,322,761,716,1,113,Russell County,H1
57,80287,40378,39909,35696,35866,4014,3365,122,134,151,175,14,6,381,363,704,570,1,115,St. Clair County,H1
58,188483,92914,95569,81314,83043,9198,10095,262,294,1380,1387,13,13,747,737,4323,3281,1,117,Shelby County,H1
59,13102,5940,7162,1687,1777,4206,5307,4,14,7,12,0,2,36,50,97,92,1,119,Sumter County,H1
60,80495,39400,41095,26321,27362,12492,13107,103,92,133,176,10,18,341,340,740,431,1,121,Talladega County,H1
61,40920,19638,21282,14506,15289,4912,5710,54,67,38,69,0,3,128,144,255,217,1,123,Tallapoosa County,H1
62,181780,87584,94196,59860,61196,25621,30867,187,240,1135,1045,61,17,720,831,1905,1622,1,125,Tuscaloosa County,H1
63,68903,33288,35615,30652,32697,2135,2434,121,95,79,99,6,10,295,280,602,494,1,127,Walker County,H1
64,17088,8311,8777,5503,5621,2093,2336,622,705,7,12,2,3,84,100,99,90,1,129,Washington County,H1
65,12617,5783,6834,1670,1787,4077,5000,9,15,7,9,2,0,18,23,58,88,1,131,Wilcox County,H1
66,24068,11853,12215,11561,11912,114,113,62,62,18,23,2,2,96,103,457,216,1,133,Winston County,H1
67,2724,1813,911,643,227,44,7,423,339,650,311,6,2,47,25,326,83,2,13,Aleutians East Borough,H1
68,4604,3005,1599,1411,657,127,39,543,414,798,421,25,7,101,61,447,218,2,16,Aleutians West Census Area,H5
69,280471,143683,136788,105600,96490,10345,9318,10626,12120,8888,10524,1702,1756,6522,6580,12191,11126,2,20,Anchorage Municipality,H6
70,17215,9098,8117,1271,939,85,70,7258,6742,119,111,11,5,354,250,233,186,2,50,Bethel Census Area,H5
71,956,525,431,259,204,4,3,239,197,3,5,1,5,19,17,12,5,2,60,Bristol Bay Borough,H1
72,1821,1035,786,895,669,23,7,51,43,19,18,3,5,44,44,68,57,2,68,Denali Borough,H1
73,4926,2562,2364,555,493,15,5,1808,1703,16,18,1,2,167,143,94,70,2,70,Dillingham Census Area,H5
74,98351,52967,45384,42879,35381,3585,2776,3287,3751,1118,1470,170,131,1928,1875,3688,2916,2,90,Fairbanks North Star Borough,H1
75,2327,1195,1132,1010,921,3,3,125,132,9,8,1,1,47,67,7,26,2,100,Haines Borough,H1
76,2182,1176,1006,565,433,5,1,521,495,4,6,2,1,79,70,41,56,2,105,Hoonah-Angoon Census Area,H5
77,30991,15806,15185,11686,11050,215,147,1920,1979,849,900,81,54,1055,1055,823,722,2,110,Juneau City and Borough,H6
78,53651,28131,25520,24404,22121,248,120,2196,1941,212,403,56,44,1015,891,808,801,2,122,Kenai Peninsula Borough,H1
79,13081,6730,6351,4914,4495,74,52,1021,998,323,406,11,12,387,388,253,245,2,130,Ketchikan Gateway Borough,H1
80,13170,7115,6055,4425,3654,146,87,938,891,1223,1079,72,60,311,284,653,490,2,150,Kodiak Island Borough,H1
81,1494,775,719,168,140,2,0,531,510,3,9,4,3,67,57,15,15,2,164,Lake and Peninsula Borough,H1
82,85319,44389,40930,38936,35394,682,513,2600,2649,363,560,66,55,1742,1759,1627,1529,2,170,Matanuska-Susitna Borough,H1
83,9326,4986,4340,955,702,34,24,3736,3346,42,68,1,1,218,199,114,110,2,180,Nome Census Area,H5
84,6725,3597,3128,547,370,56,26,2464,2253,265,246,38,27,227,206,298,273,2,185,North Slope Borough,H1
85,7467,3948,3519,565,382,27,22,3162,2940,37,36,2,4,155,135,212,251,2,188,Northwest Arctic Borough,H1
86,3816,1987,1829,1446,1317,9,4,337,314,45,54,3,3,147,137,77,115,2,195,Petersburg Census Area,H5
87,5535,3055,2480,1686,1241,9,4,1129,1010,14,11,2,2,215,212,84,82,2,198,Prince of Wales-Hyder Census Area,H5
88,8711,4454,4257,3098,2747,21,18,802,839,181,274,28,28,324,351,228,214,2,220,Sitka City and Borough,H6
89,905,480,425,435,383,0,0,23,30,2,3,2,0,18,9,12,13,2,230,Skagway Municipality,H1
90,6824,3546,3278,2887,2613,100,82,396,393,7,42,4,6,152,142,156,145,2,240,Southeast Fairbanks Census Area,H5
91,9332,5022,4310,3755,3124,24,18,674,664,274,223,10,18,285,263,212,194,2,261,Valdez-Cordova Census Area,H5
92,7654,3973,3681,255,196,14,14,3596,3371,4,5,1,1,103,94,85,66,2,270,Wade Hampton Census Area,H5
93,2185,1137,1048,843,721,3,0,162,198,9,12,2,1,118,116,13,17,2,275,Wrangell City and Borough,H1
94,650,371,279,188,115,1,0,136,121,8,5,1,5,37,33,7,1,2,282,Yakutat City and Borough,H1
95,5712,3090,2622,816,645,11,5,2102,1858,8,17,3,0,150,97,74,62,2,290,Yukon-Koyukuk Census Area,H5
96,69520,34076,35444,8147,8209,503,477,24799,26055,135,196,54,50,438,457,2164,2070,4,1,Apache County,H1
97,128425,63710,64715,56688,57370,3526,2990,904,734,809,1720,209,188,1574,1713,19798,20899,4,3,Cochise County,H1
98,128426,63980,64446,42165,41422,919,887,18852,19973,713,841,90,95,1241,1228,8450,7840,4,5,Coconino County,H1
99,52273,25470,26803,20965,22086,205,174,3789,3993,164,211,14,22,333,317,4372,4488,4,7,Gila County,H1
100,36204,19119,17085,15340,13829,662,222,2771,2741,129,93,16,18,201,182,5572,4599,4,9,Graham County,H1
101,8058,4226,3832,3976,3609,63,58,113,84,13,16,6,3,55,62,1909,1786,4,11,Greenlee County,H1
102,20005,10063,9942,8377,8166,124,94,1331,1419,36,56,13,10,182,197,2517,2284,4,12,La Paz County,H1
103,3958263,1996950,1961313,1753257,1712641,101382,98452,43368,45483,58333,64168,4917,4447,35693,36122,657104,583151,4,13,Maricopa County,H1
104,195601,96531,99070,89846,92011,1390,1336,2537,2493,977,1377,125,133,1656,1720,13907,13530,4,15,Mohave County,H1
105,112348,55537,56811,28534,28068,929,623,25002,26978,201,289,44,62,827,791,5770,5301,4,17,Navajo County,H1
106,1009832,494828,515004,433875,452624,20202,19101,17892,18721,12655,13934,850,807,9354,9817,166420,169349,4,19,Pima County,H1
107,329060,172001,157059,147730,134695,8074,6398,10268,10291,2831,2791,252,171,2846,2713,54416,44321,4,21,Pinal County,H1
108,43133,20380,22753,19768,22117,151,152,206,178,127,165,24,24,104,117,16044,18413,4,23,Santa Cruz County,H1
109,214930,105380,109550,100001,103940,1039,971,1740,1919,816,993,98,89,1686,1638,14721,13345,4,25,Yavapai County,H1
110,193299,96228,97071,88630,89670,3432,2786,1677,1709,1009,1393,179,178,1301,1335,53635,55041,4,27,Yuma County,H1
111,19146,9140,10006,6804,7298,2182,2549,19,27,44,37,0,1,91,94,171,120,5,1,Arkansas County,H1
112,22186,10776,11410,7806,7993,2820,3239,26,34,26,34,4,7,94,103,558,489,5,3,Ashley County,H1
113,41946,20196,21750,19700,21199,123,121,113,114,39,99,5,6,216,211,283,296,5,5,Baxter County,H1
114,219494,109134,110360,100242,101574,2225,2190,2032,2149,2428,2363,225,158,1982,1926,16872,15273,5,7,Benton County,H1
115,36863,17872,18991,17338,18425,148,142,138,157,62,76,4,4,182,187,274,276,5,9,Boone County,H1
116,11899,5997,5902,4315,4039,1615,1796,16,17,10,8,1,0,40,42,979,451,5,11,Bradley County,H1
117,5324,2548,2776,1979,2057,535,677,6,8,2,0,0,0,26,34,52,98,5,13,Calhoun County,H1
118,27486,13684,13802,13252,13312,78,60,126,147,39,89,15,11,174,183,2274,1781,5,15,Carroll County,H1
119,12045,5882,6163,2667,2542,3114,3514,9,10,33,24,2,1,57,72,328,215,5,17,Chicot County,H1
120,23883,11608,12275,8821,8998,2454,2938,55,78,112,84,7,8,159,169,571,420,5,19,Clark County,H1
121,15774,7630,8144,7403,7932,50,49,63,68,44,13,0,0,70,82,110,110,5,21,Clay County,H1
122,25334,12324,13010,12015,12665,130,131,52,66,13,22,3,3,111,123,266,191,5,23,Cleburne County,H1
123,8597,4189,4408,3563,3637,561,689,10,19,2,20,1,2,52,41,130,65,5,25,Cleveland County,H1
124,24104,11611,12493,7274,7458,4124,4851,37,38,60,43,4,3,112,100,284,168,5,27,Columbia County,H1
125,20677,10118,10559,8748,9034,1141,1297,52,65,32,28,5,3,140,132,361,327,5,29,Conway County,H1
126,93419,45172,48247,39132,41401,5015,5755,162,177,297,353,9,10,557,551,1741,1579,5,31,Craighead County,H1
127,59577,29460,30117,27372,27948,459,445,615,615,389,397,12,6,613,706,1646,1578,5,33,Crawford County,H1
128,52561,25105,27456,12737,12930,11863,13992,93,90,176,191,5,6,231,247,620,482,5,35,Crittenden County,H1
129,18718,9074,9644,6916,7161,2009,2333,31,29,30,37,0,1,88,83,151,145,5,37,Cross County,H1
130,8107,3937,4170,2253,2334,1623,1769,8,16,19,16,0,0,34,35,138,94,5,39,Dallas County,H1
131,13478,6295,7183,3330,3460,2850,3601,24,31,24,30,1,3,66,58,302,269,5,41,Desha County,H1
132,18652,9087,9565,6428,6649,2484,2762,24,24,45,45,0,3,106,82,260,261,5,43,Drew County,H1
133,107289,52268,55021,45603,47441,5264,6163,275,261,448,452,17,23,661,681,1852,1496,5,45,Faulkner County,H1
134,18069,8924,9145,8519,8778,139,94,93,90,44,48,6,5,123,130,244,196,5,47,Franklin County,H1
135,11750,5750,6000,5592,5814,42,39,36,50,8,17,0,0,72,80,62,62,5,49,Fulton County,H1
136,97700,47505,50195,42272,44655,3879,4104,318,291,241,377,14,18,781,750,2187,1750,5,51,Garland County,H1
137,17744,8836,8908,8360,8392,356,372,40,37,7,18,3,2,70,87,197,165,5,53,Grant County,H1
138,40618,19900,20718,19293,20130,167,177,100,87,32,44,5,2,303,278,383,343,5,55,Greene County,H1
139,22969,11314,11655,7905,7839,3120,3542,60,55,42,37,5,3,182,179,1907,1411,5,57,Hempstead County,H1
140,31906,16001,15905,13817,13837,1841,1723,77,84,29,46,7,6,230,209,400,368,5,59,Hot Spring County,H1
141,14305,7032,7273,5443,5492,1429,1629,40,37,38,46,1,1,81,68,863,748,5,61,Howard County,H1
142,34508,16953,17555,16041,16542,432,419,88,98,151,228,9,9,232,259,572,498,5,63,Independence County,H1
143,13094,6713,6381,6369,6210,207,40,48,49,4,12,2,1,83,69,81,98,5,65,Izard County,H1
144,16811,8114,8697,6198,6930,1767,1619,36,33,16,21,1,0,96,94,164,152,5,67,Jackson County,H1
145,79117,38903,40214,17755,17364,20122,21804,166,152,470,503,21,16,369,375,639,635,5,69,Jefferson County,H1
146,24876,12334,12542,11812,11902,219,214,89,81,67,65,0,2,147,278,1527,1418,5,71,Johnson County,H1
147,7669,3717,3952,2353,2417,1312,1468,18,16,7,12,1,0,26,39,96,60,5,73,Lafayette County,H1
148,16978,8239,8739,7988,8481,99,88,53,52,3,19,1,1,95,98,106,80,5,75,Lawrence County,H1
149,10660,5761,4899,2590,1888,3104,2934,13,11,18,20,1,2,35,44,202,113,5,77,Lee County,H1
150,13593,8228,5365,5150,3874,2979,1400,32,30,6,5,0,1,61,55,178,113,5,79,Lincoln County,H1
151,12865,6288,6577,4806,4914,1251,1406,105,116,8,18,3,1,115,122,139,151,5,81,Little River County,H1
152,22578,11222,11356,10659,10787,172,165,84,99,123,124,4,1,180,180,301,260,5,83,Logan County,H1
153,65233,32223,33010,29376,29726,2128,2446,162,181,148,247,13,12,396,398,1024,863,5,85,Lonoke County,H1
154,15831,7911,7920,7628,7652,57,51,113,104,16,12,8,5,89,96,462,315,5,87,Madison County,H1
155,16802,8329,8473,8080,8245,47,45,77,52,5,27,8,2,112,102,109,100,5,89,Marion County,H1
156,43326,21119,22207,15866,15994,4672,5563,167,170,113,141,3,5,298,334,526,444,5,91,Miller County,H1
157,46760,22515,24245,14533,15101,7441,8588,109,85,109,129,8,10,315,332,783,735,5,93,Mississippi County,H1
158,8355,3895,4460,2399,2567,1404,1798,12,18,9,10,3,1,68,66,116,75,5,95,Monroe County,H1
159,9097,4464,4633,4286,4456,33,28,67,49,12,33,1,0,65,67,203,200,5,97,Montgomery County,H1
160,9149,4473,4676,2975,3083,1415,1538,27,18,4,4,0,0,52,33,151,149,5,99,Nevada County,H1
161,8294,4213,4081,4110,3971,19,13,28,23,2,12,1,0,53,62,60,66,5,101,Newton County,H1
162,25718,12229,13489,7257,7693,4744,5516,41,46,36,65,5,4,146,165,177,166,5,103,Ouachita County,H1
163,10297,5103,5194,4852,4932,135,130,46,56,5,10,2,0,63,66,93,81,5,105,Perry County,H1
164,21458,9769,11689,3751,4092,5853,7355,25,35,55,88,0,3,85,116,193,227,5,107,Phillips County,H1
165,10704,5246,5458,4937,5061,212,244,45,48,4,29,2,0,46,76,297,293,5,109,Pike County,H1
166,24716,12042,12674,10971,11482,907,1000,37,34,15,26,1,4,111,128,303,290,5,111,Poinsett County,H1
167,20117,9872,10245,9421,9801,59,48,197,182,10,35,6,9,179,170,433,500,5,113,Polk County,H1
168,59772,29471,30301,27556,28407,1051,960,199,214,237,290,8,6,420,424,1496,1406,5,115,Pope County,H1
169,8657,4263,4394,3621,3658,581,667,16,21,6,11,0,0,39,37,64,44,5,117,Prairie County,H1
170,378145,180835,197310,112399,119019,60696,69515,1364,1390,3181,3939,246,254,2949,3193,8934,7699,5,119,Pulaski County,H1
171,18066,8881,9185,8574,8906,135,102,56,47,6,22,2,1,108,107,199,115,5,121,Randolph County,H1
172,26260,13656,12604,6880,5659,6510,6725,57,27,92,82,3,3,114,108,1289,199,5,123,St. Francis County,H1
173,97213,48325,48888,44862,45465,2345,2236,266,254,292,366,18,13,542,554,1362,1216,5,125,Saline County,H1
174,11228,5664,5564,5282,5180,57,57,82,97,163,153,1,0,79,77,566,435,5,127,Scott County,H1
175,8031,3976,4055,3852,3942,22,19,32,34,6,7,1,0,63,53,58,60,5,129,Searcy County,H1
176,122436,59835,62601,51085,53012,3908,4205,1120,1198,2214,2510,81,52,1427,1624,7611,6390,5,131,Sebastian County,H1
177,16677,8235,8442,7553,7682,356,414,187,173,12,23,5,6,122,144,2653,2483,5,133,Sevier County,H1
178,17687,8522,9165,8203,8847,116,111,60,66,21,13,2,1,120,127,117,113,5,135,Sharp County,H1
179,12028,5889,6139,5696,5943,41,27,45,50,2,15,2,2,103,102,111,89,5,137,Stone County,H1
180,43005,20656,22349,13469,14270,6711,7586,62,64,174,193,1,3,239,233,511,430,5,139,Union County,H1
181,16493,8144,8349,7856,8053,74,71,73,60,19,42,4,5,118,118,166,139,5,141,Van Buren County,H1
182,197210,98516,98694,88496,88952,3621,3373,1538,1535,2112,2083,842,754,1907,1997,14348,12545,5,143,Washington County,H1
183,74970,36751,38219,34316,35571,1604,1741,164,174,104,190,14,12,549,531,1276,1024,5,145,White County,H1
184,7472,3551,3921,2500,2653,940,1208,13,9,4,3,2,7,92,41,88,35,5,147,Woodruff County,H1
185,22188,11021,11167,10487,10527,198,237,77,66,130,163,13,26,116,148,2410,2058,5,149,Yell County,H1
186,1470326,727088,743238,419603,408700,90546,105144,5420,5280,179367,190118,5884,5923,26268,28073,167200,151071,6,1,Alameda County,H1
187,1057,564,493,401,334,5,2,119,133,3,1,0,1,36,22,70,52,6,3,Alpine County,H1
188,37980,20540,17440,18102,16324,1340,98,390,320,322,284,21,23,365,391,2552,1499,6,5,Amador County,H1
189,219503,107814,111689,95202,99182,2048,1775,2423,2376,4655,4739,233,219,3253,3398,14668,13982,6,7,Butte County,H1
190,46944,23346,23598,21659,21821,343,256,385,415,350,384,18,26,591,696,2440,2379,6,9,Calaveras County,H1
191,21155,10748,10407,9915,9575,153,138,297,273,174,196,47,57,162,168,5801,5125,6,11,Colusa County,H1
192,1025464,505278,520186,365681,368165,46780,52718,4148,3871,67858,74163,2524,2683,18287,18586,120991,112859,6,13,Contra Costa County,H1
193,28873,15867,13006,12743,10939,1203,88,1017,1025,360,402,10,14,534,538,3139,1597,6,15,Del Norte County,H1
194,177009,88837,88172,81297,80484,1200,1046,975,927,3016,3187,138,136,2211,2392,10746,10198,6,17,El Dorado County,H1
195,903133,455556,447577,370074,360994,26195,25989,8745,8969,40505,41254,961,878,9076,9493,228669,210701,6,19,Fresno County,H1
196,28127,14201,13926,12956,12678,148,105,302,348,506,502,23,21,266,272,5264,4708,6,21,Glenn County,H1
197,128852,63827,65025,54841,55941,841,631,4037,4244,1259,1398,182,177,2667,2634,5775,5278,6,23,Humboldt County,H1
198,163093,84650,78443,74700,71999,5073,1790,1595,1771,2250,1943,139,107,893,833,62792,62444,6,25,Imperial County,H1
199,17223,8495,8728,7111,7309,34,25,1007,1023,107,123,9,8,227,240,1637,1505,6,27,Inyo County,H1
200,797145,413031,384114,351840,328679,29310,22607,7050,7113,15680,16363,883,754,8268,8598,198157,178024,6,29,Kern County,H1
201,148746,85850,62896,70923,53953,9302,3060,1717,1523,2230,2619,199,183,1479,1558,42003,31212,6,31,Kings County,H1
202,65092,32267,32825,29044,29431,803,746,1063,1138,420,507,54,59,883,944,5433,4860,6,33,Lake County,H1
203,34547,22167,12380,17461,11071,3305,165,698,552,191,139,103,77,409,376,4009,1341,6,35,Lassen County,H1
204,9779254,4848351,4930903,3643163,3596648,429075,490158,49111,46448,620507,686579,16642,17083,89853,93987,2356102,2295614,6,37,Los Angeles County,H1
205,147577,70942,76635,63819,65822,1995,4671,2241,2431,1406,1640,178,213,1303,1858,38415,36715,6,39,Madera County,H1
206,248345,123881,124464,108332,109807,4972,2709,818,617,6406,7736,216,254,3137,3341,19532,15338,6,41,Marin County,H1
207,17960,9169,8791,8331,8022,130,77,329,322,82,86,15,11,282,273,1072,848,6,43,Mariposa County,H1
208,85786,42829,42957,38190,38013,480,262,2376,2525,492,747,145,90,1146,1320,9522,8185,6,45,Mendocino County,H1
209,244356,122821,121535,104305,102809,4928,5026,2015,1801,8421,8694,323,281,2829,2924,66500,62448,6,47,Merced County,H1
210,9089,4584,4505,4181,4109,57,28,215,209,27,35,6,3,98,121,631,543,6,49,Modoc County,H1
211,12881,7078,5803,6564,5365,83,39,201,176,93,95,7,12,130,116,1686,1381,6,51,Mono County,H1
212,405660,210829,194831,179801,166766,9449,4957,2936,2471,12031,13952,1156,1107,5456,5578,114839,99829,6,53,Monterey County,H1
213,133591,67582,66009,59658,58281,1581,1191,737,599,3736,4162,255,190,1615,1586,21988,18095,6,55,Napa County,H1
214,97297,48572,48725,46059,46117,307,259,459,476,569,682,56,56,1122,1135,3953,3591,6,57,Nevada County,H1
215,2989141,1495642,1493499,1176974,1162255,30339,27655,13100,12410,236948,252656,5703,5447,32578,33076,519994,482137,6,59,Orange County,H1
216,341041,168770,172271,150262,152869,3098,3018,1612,1562,8712,9578,393,359,4693,4885,21379,19906,6,61,Placer County,H1
217,20359,10176,10183,9490,9466,103,80,283,299,53,78,16,5,231,255,829,737,6,63,Plumas County,H1
218,2087917,1044438,1043479,875311,868814,70557,71027,15155,14586,55027,59995,3953,3750,24435,25307,473854,449479,6,65,Riverside County,H1
219,1386469,681666,704803,476244,488731,71318,74607,8718,8899,90497,96042,5778,6089,29111,30435,143995,136035,6,67,Sacramento County,H1
220,54797,27898,26899,25523,24385,390,373,443,449,813,948,93,110,636,634,15303,14072,6,69,San Benito County,H1
221,2004914,1006981,997933,812977,796595,93423,95732,14837,14532,56897,61533,3930,3865,24917,25676,485869,468097,6,71,San Bernardino County,H1
222,3019274,1515090,1504184,1211366,1190470,88287,79897,15674,15440,145903,164607,8278,8139,45582,45631,467675,463043,6,73,San Diego County,H1
223,808001,410317,397684,248273,218355,27120,27687,2716,1711,118785,136489,1946,2010,11477,11432,61656,53200,6,75,San Francisco County,H6
224,668753,335258,333495,244739,240467,26648,27085,4544,4636,45853,47701,1821,1679,11653,11927,128850,118749,6,77,San Joaquin County,H1
225,265134,136262,128872,122724,118217,4157,1486,1575,1431,4330,4251,209,175,3267,3312,27798,23272,6,79,San Luis Obispo County,H1
226,708100,352195,355905,239230,235205,11914,11065,1751,1782,82598,90727,5007,5041,11695,12085,85550,79367,6,81,San Mateo County,H1
227,403655,203950,199705,181112,177057,5606,4014,3316,3290,8514,9729,509,501,4893,5114,84017,75495,6,83,Santa Barbara County,H1
228,1755849,896298,859551,560827,527503,26183,24074,6906,6497,274941,274489,3770,3764,23671,23224,240024,215361,6,85,Santa Clara County,H1
229,252929,126878,126051,114670,113668,1773,1389,1666,1576,4935,5486,285,282,3549,3650,38784,35697,6,87,Santa Cruz County,H1
230,180515,88503,92012,79736,82920,1074,933,2569,2773,2125,2265,121,118,2878,3003,7429,7034,6,89,Shasta County,H1
231,3250,1641,1609,1566,1524,4,5,31,41,1,5,3,1,36,33,156,134,6,91,Sierra County,H1
232,44535,22012,22523,19700,20118,374,308,945,986,251,331,37,51,705,729,2313,2101,6,93,Siskiyou County,H1
233,406293,204653,201640,131927,126240,31776,30428,2001,1816,27050,31122,1969,1839,9930,10195,48197,43237,6,95,Solano County,H1
