,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE,STCODE,FIPSCODE,CTYNAME,FIPSCLASS
40,125350,61850,63500,46272,45824,13630,15721,195,156,1194,1204,16,9,543,586,1130,1049,1,81,Lee County,H1
41,69792,35341,34451,29688,29670,5030,4145,172,167,128,152,14,7,309,310,1434,1079,1,83,Limestone County,H1
42,12898,6034,6864,1797,1801,4189,5000,10,7,3,13,0,3,35,40,63,44,1,85,Lowndes County,H1
43,22736,10496,12240,1842,1737,8443,10325,20,21,119,54,2,2,70,101,101,117,1,87,Macon County,H1
44,300272,146667,153605,106453,108667,33502,37591,1074,1075,3014,3552,84,82,2540,2638,3963,3439,1,89,Madison County,H1
45,21405,10099,11306,5077,5142,4940,6064,11,8,18,24,1,2,52,66,207,167,1,91,Marengo County,H1
46,29493,14580,14913,13714,14243,659,480,57,45,31,33,7,4,112,108,260,221,1,93,Marion County,H1
47,85298,41683,43615,40105,41959,732,729,237,227,123,234,69,29,417,437,4399,3300,1,95,Marshall County,H1
48,398369,190454,207915,121391,127521,62027,73616,1325,1322,3698,3228,59,102,1954,2126,3029,3034,1,97,Mobile County,H1
49,23169,11078,12091,6467,6835,4369,4981,118,127,33,43,0,3,91,102,108,108,1,99,Monroe County,H1
50,222220,105713,116507,49536,52140,53587,61573,323,244,1215,1481,32,56,1020,1013,1861,1713,1,101,Montgomery County,H1
51,112951,55540,57411,47806,49026,6250,6927,437,373,389,386,44,23,614,676,3152,2484,1,103,Morgan County,H1
52,10787,4930,5857,1588,1702,3293,4116,4,6,4,0,2,1,39,32,59,60,1,105,Perry County,H1
53,19834,9333,10501,5503,5747,3736,4649,13,13,9,14,1,4,71,74,94,81,1,107,Pickens County,H1
54,29685,14142,15543,8749,9205,4962,5949,110,99,124,80,2,3,195,207,248,219,1,109,Pike County,H1
55,22472,10860,11612,8374,8867,2355,2606,22,31,38,36,0,1,71,71,178,175,1,111,Randolph County,H1
56,49094,23249,25845,13448,14189,9309,11077,85,108,118,170,25,16,264,285,553,513,1,113,Russell County,H1
57,72004,36369,35635,32404,32386,3432,2708,120,131,79,111,14,5,320,294,536,406,1,115,St. Clair County,H1
58,171678,84474,87204,75065,76919,7366,8203,243,279,1163,1182,13,13,624,608,3177,2303,1,117,Shelby County,H1
59,13640,6223,7417,1779,1878,4401,5469,4,14,6,10,0,2,33,44,87,85,1,119,Sumter County,H1
60,79902,39127,40775,26314,27369,12293,12849,101,90,111,148,9,16,299,303,638,355,1,121,Talladega County,H1
61,40445,19355,21090,14299,15166,4860,5671,51,65,30,57,0,3,115,128,194,175,1,123,Tallapoosa County,H1
62,172060,83056,89004,57607,58625,23568,28472,177,221,1018,942,53,17,633,727,1585,1317,1,125,Tuscaloosa County,H1
63,69124,33383,35741,30821,32918,2111,2387,120,90,71,87,6,10,254,249,489,402,1,127,Walker County,H1
64,17410,8519,8891,5650,5708,2157,2382,627,692,6,11,2,3,77,95,92,85,1,129,Washington County,H1
65,12642,5800,6842,1694,1830,4074,4974,9,9,7,9,2,0,14,20,48,76,1,131,Wilcox County,H1
66,24236,11920,12316,11653,12043,100,96,61,59,14,23,2,2,90,93,361,171,1,133,Winston County,H1
67,2637,1731,906,614,235,42,7,419,344,606,295,6,2,44,23,305,75,2,13,Aleutians East Borough,H1
68,5422,3547,1875,1731,809,139,37,585,452,964,513,27,7,101,57,503,213,2,16,Aleutians West Census Area,H5
69,276863,141225,135638,104965,96949,9576,8849,10324,11767,8200,9821,1594,1653,6566,6599,10978,10225,2,20,Anchorage Municipality,H6
70,16997,9003,7994,1308,982,70,59,7164,6603,107,102,9,5,345,243,187,142,2,50,Bethel Census Area,H5
71,1104,607,497,328,250,4,3,254,219,3,4,1,5,17,16,10,4,2,60,Bristol Bay Borough,H1
72,1835,1045,790,909,675,24,8,51,42,16,18,3,5,42,42,66,56,2,68,Denali Borough,H1
73,4938,2571,2367,596,521,14,5,1781,1681,19,18,1,2,160,140,83,61,2,70,Dillingham Census Area,H5
74,94451,49904,44547,40492,34691,3207,2765,3182,3668,1001,1396,142,124,1880,1903,3059,2615,2,90,Fairbanks North Star Borough,H1
75,2232,1133,1099,950,886,3,3,126,136,9,8,1,1,44,65,7,26,2,100,Haines Borough,H1
76,2270,1210,1060,566,443,5,0,558,542,2,6,2,1,77,68,40,54,2,105,Hoonah-Angoon Census Area,H5
77,30872,15641,15231,11720,11207,191,133,1854,1982,792,849,77,50,1007,1010,721,643,2,110,Juneau City and Borough,H6
78,51527,26921,24606,23372,21365,208,100,2117,1873,199,364,52,43,973,861,739,738,2,122,Kenai Peninsula Borough,H1
79,13150,6740,6410,4976,4611,59,39,1021,992,308,384,11,12,365,372,231,234,2,130,Ketchikan Gateway Borough,H1
80,13050,6959,6091,4303,3671,112,69,969,916,1213,1098,67,58,295,279,563,431,2,150,Kodiak Island Borough,H1
81,1557,812,745,173,144,1,0,565,536,3,6,4,3,66,56,14,15,2,164,Lake and Peninsula Borough,H1
82,74988,38920,36068,34401,31443,483,364,2207,2228,267,443,59,46,1503,1544,1235,1210,2,170,Matanuska-Susitna Borough,H1
83,9377,5006,4371,1029,794,30,20,3700,3314,37,55,1,1,209,187,98,92,2,180,Nome Census Area,H5
84,6798,3621,3177,592,413,50,22,2467,2265,244,243,39,26,229,208,205,180,2,185,North Slope Borough,H1
85,7374,3911,3463,577,389,17,11,3132,2898,34,35,2,2,149,128,164,209,2,188,Northwest Arctic Borough,H1
86,3956,2064,1892,1514,1374,8,4,350,325,42,54,3,3,147,132,70,87,2,195,Petersburg Census Area,H5
87,5588,3073,2515,1710,1269,7,4,1135,1025,14,11,1,2,206,204,72,73,2,198,Prince of Wales-Hyder Census Area,H5
88,8929,4553,4376,3191,2886,20,17,822,851,180,251,25,28,315,343,208,198,2,220,Sitka City and Borough,H6
89,917,482,435,441,398,0,0,20,25,2,3,2,0,17,9,12,13,2,230,Skagway Municipality,H1
90,6470,3349,3121,2734,2480,82,75,380,388,7,42,4,6,142,130,124,126,2,240,Southeast Fairbanks Census Area,H5
91,9813,5241,4572,3995,3360,23,17,692,699,240,212,10,18,281,266,176,164,2,261,Valdez-Cordova Census Area,H5
92,7455,3870,3585,240,185,8,7,3521,3297,4,5,1,1,96,90,65,50,2,270,Wade Hampton Census Area,H5
93,2171,1130,1041,839,721,3,0,159,193,8,12,2,1,119,114,12,16,2,275,Wrangell City and Borough,H1
94,677,387,290,193,113,1,0,149,135,6,5,1,5,37,32,5,1,2,282,Yakutat City and Borough,H1
95,6070,3274,2796,880,705,10,3,2230,1978,8,17,3,0,143,93,65,57,2,290,Yukon-Koyukuk Census Area,H5
96,68250,33607,34643,7946,7871,361,331,24773,25875,111,160,44,39,372,367,1998,1857,4,1,Apache County,H1
97,125637,62457,63180,55844,56321,3348,2818,894,727,720,1578,187,173,1464,1563,19137,20033,4,3,Cochise County,H1
98,124804,62310,62494,41777,40909,837,800,17892,18868,616,737,86,90,1102,1090,7840,7253,4,5,Coconino County,H1
99,50914,24881,26033,20728,21714,176,151,3550,3699,128,179,13,21,286,269,4222,4291,4,7,Gila County,H1
100,32629,17188,15441,13718,12460,557,160,2605,2564,124,89,15,18,169,150,4915,4036,4,9,Graham County,H1
101,7292,3828,3464,3639,3293,32,33,98,67,9,14,6,3,44,54,1719,1620,4,11,Greenlee County,H1
102,20007,10127,9880,8505,8156,118,89,1290,1395,36,51,13,10,165,179,2497,2264,4,12,La Paz County,H1
103,3647131,1834529,1812602,1629793,1603918,84108,81193,38996,40940,47397,52557,4193,3729,30042,30265,559461,497739,4,13,Maricopa County,H1
104,185940,91904,94036,86187,87977,1073,995,2285,2289,820,1177,112,124,1427,1474,12228,11763,4,15,Mohave County,H1
105,106968,53031,53937,26821,26245,850,545,24393,26149,182,259,41,48,744,691,5232,4767,4,17,Navajo County,H1
106,948965,464279,484686,410271,429237,17452,16426,16532,17280,10986,12377,786,751,8252,8615,149471,152813,4,19,Pima County,H1
107,237457,124705,112752,108301,97997,4630,3167,8731,8842,1152,1070,189,102,1702,1574,39471,31452,4,21,Pinal County,H1
108,41113,19474,21639,18918,21056,122,123,191,174,123,154,24,24,96,108,15297,17527,4,23,Santa Cruz County,H1
109,197533,96795,100738,92228,96003,776,690,1579,1745,649,811,92,82,1471,1407,12164,10953,4,25,Yavapai County,H1
110,180194,89849,90345,83140,83868,2934,2303,1630,1624,869,1249,167,167,1109,1134,48426,49617,4,27,Yuma County,H1
111,19836,9478,10358,7105,7621,2234,2592,18,27,44,35,0,1,77,82,138,87,5,1,Arkansas County,H1
112,22783,11044,11739,7997,8210,2913,3373,25,32,28,31,4,7,77,86,496,418,5,3,Ashley County,H1
113,40237,19361,20876,18922,20375,98,94,102,114,38,97,5,5,196,191,249,261,5,5,Baxter County,H1
114,192183,95459,96724,88863,90254,1408,1318,1711,1812,1780,1750,156,110,1541,1480,12750,11227,5,7,Benton County,H1
115,35408,17154,18254,16708,17775,113,104,123,139,52,75,4,4,154,157,238,238,5,9,Boone County,H1
116,12196,6077,6119,4369,4199,1647,1857,16,17,10,8,1,0,34,38,890,399,5,11,Bradley County,H1
117,5535,2651,2884,2035,2112,585,732,6,8,2,0,0,0,23,32,48,78,5,13,Calhoun County,H1
118,26821,13326,13495,12937,13063,63,41,118,129,38,80,12,11,158,171,2007,1566,5,15,Carroll County,H1
119,12720,6223,6497,2890,2759,3237,3634,9,10,34,26,2,1,51,67,305,195,5,17,Chicot County,H1
120,23209,11278,11931,8607,8777,2377,2838,54,75,97,76,6,8,137,157,496,377,5,19,Clark County,H1
121,16483,7974,8509,7775,8317,42,38,62,63,30,11,0,0,65,80,108,108,5,21,Clay County,H1
122,25070,12196,12874,11922,12577,102,94,51,64,13,22,3,3,105,114,229,174,5,23,Cleburne County,H1
123,8741,4287,4454,3689,3725,538,656,10,19,1,17,1,2,48,35,118,59,5,25,Cleveland County,H1
124,24572,11787,12785,7510,7761,4090,4856,34,37,52,41,4,3,97,87,242,142,5,27,Columbia County,H1
125,20460,9993,10467,8588,8891,1192,1362,51,62,29,28,5,3,128,121,295,258,5,29,Conway County,H1
126,87443,42347,45096,37399,39488,4034,4660,158,165,278,306,9,11,469,466,1485,1281,5,31,Craighead County,H1
127,56910,28201,28709,26318,26799,366,335,584,573,368,366,12,6,553,630,1348,1270,5,33,Crawford County,H1
128,51471,24577,26894,12658,12940,11508,13504,79,73,144,169,5,6,183,202,556,437,5,35,Crittenden County,H1
129,19207,9333,9874,7096,7302,2101,2436,28,27,31,37,0,1,77,71,130,124,5,37,Cross County,H1
130,8458,4101,4357,2387,2475,1663,1822,8,16,16,15,0,0,27,29,126,84,5,39,Dallas County,H1
131,14118,6609,7509,3538,3722,2964,3668,24,31,23,30,1,3,59,55,307,260,5,41,Desha County,H1
132,18714,9138,9576,6539,6730,2434,2706,24,25,45,43,0,3,96,69,257,237,5,43,Drew County,H1
133,98678,48074,50604,42348,44075,4485,5292,259,245,391,390,17,21,574,581,1434,1114,5,45,Faulkner County,H1
134,17973,8886,9087,8536,8778,120,71,86,83,38,41,6,5,100,109,220,178,5,47,Franklin County,H1
135,11727,5725,6002,5583,5833,34,30,34,50,8,17,0,0,66,72,55,58,5,49,Fulton County,H1
136,93253,45403,47850,40492,42725,3678,3849,306,278,221,325,13,17,693,656,1819,1408,5,51,Garland County,H1
137,17254,8561,8693,8122,8217,331,342,39,37,7,18,3,2,59,77,158,135,5,53,Grant County,H1
138,39126,19185,19941,18661,19442,123,127,93,78,30,42,5,2,273,250,312,279,5,55,Greene County,H1
139,23092,11292,11800,7852,7895,3172,3653,59,54,39,33,5,3,165,162,1640,1226,5,57,Hempstead County,H1
140,30974,15381,15593,13457,13628,1612,1651,75,79,26,44,7,6,204,185,302,288,5,59,Hot Spring County,H1
141,14345,7062,7283,5462,5523,1455,1626,38,35,36,43,1,1,70,55,704,591,5,61,Howard County,H1
142,34277,16827,17450,15985,16529,409,394,81,92,137,192,6,9,209,234,490,405,5,63,Independence County,H1
143,13127,6725,6402,6393,6242,200,33,46,48,4,12,2,1,80,66,73,86,5,65,Izard County,H1
144,17502,8428,9074,6547,7326,1749,1620,35,32,16,20,1,0,80,76,147,135,5,67,Jackson County,H1
145,80849,39700,41149,18965,18697,19845,21527,148,124,387,440,19,14,336,347,577,550,5,69,Jefferson County,H1
146,23937,11878,12059,11418,11515,195,196,82,70,58,58,0,2,125,218,1254,1106,5,71,Johnson County,H1
147,7933,3842,4091,2435,2511,1359,1519,18,15,7,12,1,0,22,34,82,50,5,73,Lafayette County,H1
148,17021,8249,8772,8043,8562,62,50,52,51,3,14,1,1,88,94,95,74,5,75,Lawrence County,H1
149,11259,6050,5209,2723,2044,3269,3102,13,11,18,20,1,2,26,30,197,106,5,77,Lee County,H1
150,14090,8540,5550,5304,3964,3143,1498,31,30,6,5,0,1,56,52,164,101,5,79,Lincoln County,H1
151,12950,6316,6634,4823,4935,1274,1457,100,112,8,18,3,1,108,111,140,135,5,81,Little River County,H1
152,22571,11200,11371,10737,10897,149,141,79,91,77,81,4,1,154,160,222,202,5,83,Logan County,H1
153,59689,29456,30233,26955,27370,1912,2168,141,158,112,211,13,11,323,315,775,631,5,85,Lonoke County,H1
154,14840,7411,7429,7164,7190,43,43,103,97,11,6,8,5,82,88,378,241,5,87,Madison County,H1
155,16317,8080,8237,7847,8023,39,38,75,49,5,27,7,2,107,98,95,87,5,89,Marion County,H1
156,42294,20614,21680,15497,15719,4622,5412,144,141,94,117,3,5,254,286,458,381,5,91,Miller County,H1
157,47178,22634,24544,14976,15639,7192,8414,93,75,97,117,8,8,268,291,677,653,5,93,Mississippi County,H1
158,9087,4244,4843,2607,2801,1553,1951,9,18,9,10,3,1,63,62,99,68,5,95,Monroe County,H1
159,9065,4445,4620,4283,4462,28,23,62,46,12,28,1,0,59,61,169,167,5,97,Montgomery County,H1
160,9535,4640,4895,3095,3229,1468,1615,27,18,4,4,0,0,46,29,129,121,5,99,Nevada County,H1
161,8381,4270,4111,4179,4010,12,7,27,23,2,12,1,0,49,59,57,62,5,101,Newton County,H1
162,26626,12640,13986,7575,8086,4866,5650,38,44,33,57,5,4,123,145,166,156,5,103,Ouachita County,H1
163,10263,5111,5152,4890,4912,113,114,46,56,5,10,2,0,55,60,84,67,5,105,Perry County,H1
164,23260,10652,12608,4174,4527,6324,7864,24,33,50,73,0,3,80,108,188,218,5,107,Phillips County,H1
165,10842,5317,5525,5019,5148,209,240,41,43,4,23,2,0,42,71,275,257,5,109,Pike County,H1
166,25096,12239,12857,11181,11682,911,1001,37,34,15,24,1,4,94,112,266,250,5,111,Poinsett County,H1
167,20004,9815,10189,9402,9775,50,43,182,172,10,34,6,8,165,157,396,428,5,113,Polk County,H1
168,57238,28174,29064,26475,27407,912,822,190,199,216,258,8,6,373,372,1049,998,5,115,Pope County,H1
169,8952,4414,4538,3736,3781,621,692,16,21,6,11,0,0,35,33,58,41,5,117,Prairie County,H1
170,369543,176822,192721,112178,118925,57942,66328,1162,1125,2757,3389,165,174,2618,2780,7497,6147,5,119,Pulaski County,H1
171,18067,8869,9198,8581,8946,124,89,56,47,6,19,2,1,100,96,159,103,5,121,Randolph County,H1
172,27447,14216,13231,7255,6071,6716,6957,54,25,92,81,2,3,97,94,1278,188,5,123,St. Francis County,H1
173,90252,44864,45388,42307,42977,1604,1403,243,231,250,311,18,12,442,454,938,792,5,125,Saline County,H1
174,10976,5524,5452,5245,5169,39,34,76,88,93,92,1,0,70,69,492,350,5,127,Scott County,H1
175,7957,3930,4027,3823,3931,10,6,32,33,6,7,1,0,58,50,44,51,5,129,Searcy County,H1
176,118488,57955,60533,49786,51670,3660,3938,1017,1083,2119,2306,67,43,1306,1493,6312,5109,5,131,Sebastian County,H1
177,16321,8094,8227,7447,7518,357,405,168,150,10,20,4,6,108,128,2334,2078,5,133,Sevier County,H1
178,17541,8441,9100,8158,8826,92,81,59,63,17,13,2,1,113,116,107,105,5,135,Sharp County,H1
179,11684,5727,5957,5542,5775,38,24,45,49,1,11,2,2,99,96,90,74,5,137,Stone County,H1
180,43605,20888,22717,13764,14735,6718,7576,55,58,157,149,1,3,193,196,392,324,5,139,Union County,H1
181,16318,8042,8276,7780,8009,60,56,71,60,18,36,4,5,109,110,139,117,5,141,Van Buren County,H1
182,184095,92152,91943,83460,83624,2927,2660,1386,1385,1948,1875,735,650,1696,1749,11789,9923,5,143,Washington County,H1
183,71435,34939,36496,32787,34157,1405,1525,152,165,103,173,14,12,478,464,1059,832,5,145,White County,H1
184,8021,3804,4217,2701,2866,1016,1298,12,8,4,3,2,7,69,35,67,29,5,147,Woodruff County,H1
185,21291,10618,10673,10114,10120,190,209,76,63,120,136,9,14,109,131,2079,1702,5,149,Yell County,H1
186,1436453,708443,728010,413540,406264,92130,107226,5276,5203,167420,177361,5633,5689,24444,26267,155731,141779,6,1,Alameda County,H1
187,1123,589,534,434,376,5,2,112,132,3,1,0,1,35,22,64,52,6,3,Alpine County,H1
188,37788,20642,17146,18184,16121,1417,85,380,305,291,242,23,22,347,371,2496,1333,6,5,Amador County,H1
189,214831,105597,109234,93845,97605,1898,1613,2280,2239,4363,4454,215,195,2996,3128,13490,12683,6,7,Butte County,H1
190,45688,22719,22969,21197,21356,310,224,374,407,271,314,18,24,549,644,2045,1993,6,9,Calaveras County,H1
191,20541,10432,10109,9706,9369,106,93,275,263,153,172,46,56,146,156,5379,4703,6,11,Colusa County,H1
192,999271,491091,508180,361285,366076,45023,51038,3944,3697,61764,67715,2306,2470,16769,17184,109615,102610,6,13,Contra Costa County,H1
193,28471,15672,12799,12673,10847,1194,83,956,975,339,374,10,14,500,506,2972,1424,6,15,Del Norte County,H1
194,173500,86950,86550,80295,79696,1009,858,925,893,2581,2797,131,125,2009,2181,9703,9248,6,17,El Dorado County,H1
195,867438,436435,431003,355728,349004,25111,24956,8258,8473,38126,38963,890,835,8322,8772,211251,194784,6,19,Fresno County,H1
196,27452,13870,13582,12714,12415,142,102,293,332,455,462,22,21,244,250,4776,4220,6,21,Glenn County,H1
197,128943,63835,65108,55397,56583,793,577,3845,4041,1159,1304,165,155,2476,2448,5210,4730,6,23,Humboldt County,H1
198,153047,79618,73429,70158,67346,4886,1685,1525,1698,2116,1857,130,102,803,741,57345,57087,6,25,Imperial County,H1
199,17737,8708,9029,7395,7642,27,20,968,1016,100,117,9,7,209,227,1482,1378,6,27,Inyo County,H1
200,747315,384780,362535,329147,311149,26329,21087,6576,6669,14435,15094,799,682,7494,7854,172400,155298,6,29,Kern County,H1
201,143178,82373,60805,68045,52040,8983,3149,1613,1424,2179,2549,179,170,1374,1473,38631,28337,6,31,Kings County,H1
202,64143,31734,32409,28730,29239,768,710,1013,1080,349,434,52,58,822,888,4891,4356,6,33,Lake County,H1
203,34037,21591,12446,17187,11218,3097,136,661,536,179,136,97,73,370,347,3788,1262,6,35,Lassen County,H1
204,9803912,4856784,4947128,3651705,3615336,444028,506875,50764,48147,605895,667414,16921,17315,87471,92041,2318009,2262864,6,37,Los Angeles County,H1
205,139672,67214,72458,60718,62561,1816,4315,2094,2232,1233,1451,167,194,1186,1705,34430,32770,6,39,Madera County,H1
206,244024,121593,122431,106827,108900,5075,2522,800,590,5832,7102,210,241,2849,3076,17505,13628,6,41,Marin County,H1
207,17714,9031,8683,8236,7949,119,71,322,314,74,84,15,11,265,254,927,745,6,43,Mariposa County,H1
208,86803,43277,43526,38876,38809,453,252,2257,2403,468,714,135,86,1088,1262,8965,7636,6,45,Mendocino County,H1
209,237901,119692,118209,101817,100181,4841,4925,1943,1753,8148,8357,305,263,2638,2730,62420,58213,6,47,Merced County,H1
210,9261,4674,4587,4280,4201,57,27,211,205,26,35,6,3,94,116,587,506,6,49,Modoc County,H1
211,12888,7077,5811,6600,5408,80,35,186,162,86,86,7,12,118,108,1529,1251,6,51,Mono County,H1
212,405090,210563,194527,179105,166265,9998,5273,2900,2460,12176,14041,1143,1078,5241,5410,109595,94751,6,53,Monterey County,H1
213,129859,65358,64501,58419,57783,1356,1003,707,578,3160,3494,225,178,1491,1465,19671,16181,6,55,Napa County,H1
214,96554,48011,48543,45746,46166,242,208,431,454,499,602,54,52,1039,1061,3504,3235,6,57,Nevada County,H1
215,2957263,1476801,1480462,1174854,1167144,29693,27247,13058,12331,222830,237022,5625,5371,30741,31347,497339,463728,6,59,Orange County,H1
216,314619,155439,159180,140216,143189,2424,2328,1493,1440,6940,7722,328,303,4038,4198,18189,16939,6,61,Placer County,H1
217,20957,10443,10514,9784,9814,102,82,270,290,50,77,16,5,221,246,769,695,6,63,Plumas County,H1
218,1917401,958128,959273,811737,808225,62952,62903,13649,13086,45052,49637,3432,3287,21306,22135,403174,382313,6,65,Riverside County,H1
219,1354695,665295,689400,471326,485077,68713,71811,8234,8464,85193,90522,5244,5509,26585,28017,131003,123832,6,67,Sacramento County,H1
220,54930,27916,27014,25569,24536,392,368,417,422,829,967,87,100,622,621,14455,13327,6,69,San Benito County,H1
221,1943934,974809,969125,789965,776764,91512,94099,14176,13921,52312,56712,3732,3660,23112,23969,441743,425984,6,71,San Bernardino County,H1
222,2941770,1472406,1469364,1182616,1169025,87060,79864,15088,14774,137777,155667,7981,7885,41884,42149,433918,431306,6,73,San Diego County,H1
223,777660,395051,382609,235478,207184,28402,28941,2516,1659,116216,132369,1961,2004,10478,10452,58596,51055,6,75,San Francisco County,H6
224,654451,327908,326543,242080,238404,25301,25630,4416,4447,43660,45373,1718,1583,10733,11106,119493,109637,6,77,San Joaquin County,H1
225,257567,132314,125253,119430,115234,4065,1400,1533,1376,4076,4006,203,166,3007,3071,25418,20896,6,79,San Luis Obispo County,H1
226,692199,343461,348738,237122,235036,12166,11436,1727,1706,76832,84531,4945,4989,10669,11040,80867,75546,6,81,San Mateo County,H1
227,400256,201244,199012,179076,176784,5414,4090,3206,3155,8436,9615,490,485,4622,4883,78393,70729,6,83,Santa Barbara County,H1
228,1682383,857179,825204,549011,520905,25016,23113,6663,6283,251112,249848,3609,3583,21768,21472,221709,200582,6,85,Santa Clara County,H1
229,248957,124770,124187,113211,112476,1712,1342,1551,1466,4724,5240,270,271,3302,3392,36588,33556,6,87,Santa Cruz County,H1
230,177537,86904,90633,78742,82099,993,865,2451,2668,1973,2108,113,111,2632,2782,6542,6258,6,89,Shasta County,H1
231,3332,1693,1639,1620,1556,3,4,31,41,1,5,3,1,35,32,140,116,6,91,Sierra County,H1
232,44409,21865,22544,19673,20248,345,290,907,939,244,325,34,46,662,696,2108,1907,6,93,Siskiyou County,H1
233,406605,204527,202078,133435,128336,31618,30288,1918,1772,26361,30261,1902,1764,9293,9657,45055,40430,6,95,Solano County,H1
234,461359,228105,233254,205671,209967,4275,3425,3437,3350,8096,9475,596,587,6030,6450,52185,44358,6,97,Sonoma County,H1
