,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE,STCODE,FIPSCODE,CTYNAME,FIPSCLASS
29,31091,15625,15466,14651,14495,704,671,61,63,47,61,28,32,134,144,2993,1808,1,59,Franklin County,H1
30,25961,12672,13289,11163,11573,1260,1478,107,100,11,26,5,2,126,110,405,292,1,61,Geneva County,H1
31,8829,4118,4711,903,882,3184,3797,7,5,6,8,0,0,18,19,39,41,1,63,Greene County,H1
32,17975,9067,8908,3845,3586,5148,5231,18,14,10,18,1,3,45,56,123,104,1,65,Hale County,H1
33,16647,8010,8637,5661,5813,2262,2730,19,16,4,7,3,1,61,70,234,198,1,67,Henry County,H1
34,100085,47643,52442,34667,37141,11921,14031,180,183,350,512,10,7,515,568,1087,1084,1,69,Houston County,H1
35,52838,25774,27064,23696,24814,963,1032,470,497,68,88,6,5,571,628,542,496,1,71,Jackson County,H1
36,665027,315202,349825,181452,192619,124526,147637,1163,1170,4724,4914,260,264,3077,3221,13139,10493,1,73,Jefferson County,H1
37,14200,6890,7310,6087,6315,746,917,11,13,2,8,0,0,44,57,203,118,1,75,Lamar County,H1
38,89599,42695,46904,37784,41093,4181,5052,116,140,185,207,10,5,419,407,803,844,1,77,Lauderdale County,H1
39,34106,16738,17368,13331,13625,1878,2159,869,898,36,48,3,5,621,633,319,332,1,79,Lawrence County,H1
40,135883,66988,68895,49875,49541,14928,17113,205,169,1314,1356,15,9,651,707,1520,1499,1,81,Lee County,H1
41,78572,39857,38715,33179,32968,5782,4809,181,180,296,332,12,7,407,419,1984,1613,1,83,Limestone County,H1
42,12293,5717,6576,1760,1798,3905,4709,10,7,3,13,0,3,39,46,71,50,1,85,Lowndes County,H1
43,21789,10001,11788,1780,1719,7959,9864,20,21,160,73,2,2,80,109,107,128,1,87,Macon County,H1
44,327744,160120,167624,115004,117116,37481,42047,1088,1105,3504,4185,95,93,2948,3078,5507,4875,1,89,Madison County,H1
45,20943,9902,11041,5025,5022,4785,5909,11,9,19,24,1,2,61,75,295,215,1,91,Marengo County,H1
46,29116,14484,14632,13538,13928,721,497,57,45,31,33,6,4,131,125,295,260,1,93,Marion County,H1
47,90399,44334,46065,42325,43897,943,987,264,252,175,355,101,40,526,534,6155,4874,1,95,Marshall County,H1
48,411721,196853,214868,123680,130180,65052,76796,1337,1370,4382,3843,76,149,2326,2530,3996,4098,1,97,Mobile County,H1
49,22389,10699,11690,6192,6516,4245,4884,122,128,33,44,0,3,107,115,109,115,1,99,Monroe County,H1
50,224119,106733,117386,46886,49287,56939,64867,335,279,1386,1725,39,58,1148,1170,2430,2337,1,101,Montgomery County,H1
51,117293,57832,59461,49400,50417,6720,7403,448,379,512,467,46,28,706,767,4228,3492,1,103,Morgan County,H1
52,10623,4915,5708,1648,1701,3205,3961,6,6,7,0,3,1,46,39,75,65,1,105,Perry County,H1
53,19218,9057,10161,5348,5529,3605,4518,13,13,9,14,2,4,80,83,119,96,1,107,Pickens County,H1
54,30461,14447,16014,8801,9384,5164,6184,112,102,147,100,2,3,221,241,319,270,1,109,Pike County,H1
55,22577,10880,11697,8385,8913,2342,2616,23,33,47,45,0,1,83,89,228,216,1,111,Randolph County,H1
56,50846,24046,26800,13806,14560,9650,11565,89,114,148,208,27,18,326,335,834,772,1,113,Russell County,H1
57,81895,41161,40734,36309,36512,4163,3524,128,142,158,180,14,6,389,370,735,594,1,115,St. Clair County,H1
58,192503,94994,97509,82703,84289,9794,10697,268,300,1419,1424,13,13,797,786,4668,3553,1,117,Shelby County,H1
59,12853,5821,7032,1677,1779,4095,5174,4,14,7,12,0,2,38,51,98,95,1,119,Sumter County,H1
60,80242,39306,40936,26260,27251,12445,13044,104,94,139,185,10,18,348,344,750,436,1,121,Talladega County,H1
61,41008,19697,21311,14582,15346,4891,5677,55,68,39,70,0,3,130,147,280,236,1,123,Tallapoosa County,H1
62,184035,88708,95327,60431,61742,26092,31372,191,246,1182,1091,65,17,747,859,2024,1717,1,125,Tuscaloosa County,H1
63,68742,33214,35528,30583,32610,2126,2429,122,95,80,101,6,10,297,283,635,520,1,127,Walker County,H1
64,17069,8304,8765,5503,5620,2083,2318,623,708,7,12,2,3,86,104,101,93,1,129,Washington County,H1
65,12384,5672,6712,1643,1766,3992,4898,9,15,7,9,2,0,19,24,59,89,1,131,Wilcox County,H1
66,23997,11826,12171,11525,11859,117,117,63,63,19,23,2,2,100,107,483,223,1,133,Winston County,H1
67,2744,1823,921,652,239,44,7,417,334,656,313,6,2,48,26,328,86,2,13,Aleutians East Borough,H1
68,4659,3030,1629,1418,675,128,41,533,401,826,444,25,7,100,61,448,226,2,16,Aleutians West Census Area,H5
69,286174,145270,140904,106323,98906,10096,9683,10846,12432,9581,11250,1750,1870,6674,6763,12518,11750,2,20,Anchorage Municipality,H6
70,17352,9147,8205,1256,941,90,76,7297,6804,125,118,12,6,367,260,238,194,2,50,Bethel Census Area,H5
71,881,485,396,236,189,4,3,222,177,3,5,1,5,19,17,12,5,2,60,Bristol Bay Borough,H1
72,1851,1043,808,899,688,23,7,52,44,20,18,3,5,46,46,68,57,2,68,Denali Borough,H1
73,4957,2572,2385,539,480,15,5,1830,1732,16,18,1,2,171,148,95,70,2,70,Dillingham Census Area,H5
74,98660,52574,46086,42479,35797,3429,2841,3366,3845,1175,1538,165,132,1960,1933,3685,3027,2,90,Fairbanks North Star Borough,H1
75,2399,1231,1168,1042,955,3,3,128,134,9,8,1,1,48,67,8,26,2,100,Haines Borough,H1
76,2127,1149,978,540,414,5,1,518,485,4,6,2,1,80,71,43,56,2,105,Hoonah-Angoon Census Area,H5
77,30796,15618,15178,11443,10977,204,150,1941,2001,867,914,81,55,1082,1081,826,739,2,110,Juneau City and Borough,H6
78,54665,28470,26195,24626,22650,252,128,2264,2019,219,421,57,45,1052,932,848,850,2,122,Kenai Peninsula Borough,H1
79,13005,6666,6339,4816,4459,81,57,1027,1000,335,412,11,12,396,399,260,251,2,130,Ketchikan Gateway Borough,H1
80,13346,7182,6164,4449,3732,138,91,963,916,1245,1078,73,61,314,286,665,508,2,150,Kodiak Island Borough,H1
81,1485,770,715,167,141,2,0,524,501,4,11,4,3,69,59,15,15,2,164,Lake and Peninsula Borough,H1
82,88379,45632,42747,39894,36878,708,562,2731,2798,401,602,67,59,1831,1848,1720,1643,2,170,Matanuska-Susitna Borough,H1
83,9391,5003,4388,940,697,35,25,3755,3384,45,73,1,1,227,208,117,113,2,180,Nome Census Area,H5
84,6752,3604,3148,554,375,56,28,2443,2246,278,255,39,29,234,215,300,278,2,185,North Slope Borough,H1
85,7444,3930,3514,550,376,29,23,3154,2937,40,36,2,4,155,138,213,251,2,188,Northwest Arctic Borough,H1
86,3773,1954,1819,1410,1305,9,4,338,314,45,54,3,3,149,139,81,125,2,195,Petersburg Census Area,H5
87,5560,3057,2503,1675,1250,9,4,1136,1019,14,11,2,2,221,217,85,84,2,198,Prince of Wales-Hyder Census Area,H5
88,8747,4443,4304,3064,2762,21,18,810,851,184,284,30,29,334,360,238,224,2,220,Sitka City and Borough,H6
89,920,485,435,440,393,0,0,23,30,2,3,2,0,18,9,12,13,2,230,Skagway Municipality,H1
90,6892,3548,3344,2898,2674,87,79,398,396,7,42,4,6,154,147,158,150,2,240,Southeast Fairbanks Census Area,H5
91,9324,4992,4332,3707,3140,24,18,676,665,283,224,10,18,292,267,222,200,2,261,Valdez-Cordova Census Area,H5
92,7731,4009,3722,267,211,11,12,3618,3394,4,5,1,1,108,99,87,68,2,270,Wade Hampton Census Area,H5
93,2147,1113,1034,816,705,3,0,163,199,9,12,2,1,120,117,14,18,2,275,Wrangell City and Borough,H1
94,685,387,298,198,129,1,0,141,125,8,5,1,5,38,34,7,1,2,282,Yakutat City and Borough,H1
95,5627,3038,2589,787,635,14,9,2074,1827,8,17,3,0,152,101,76,65,2,290,Yukon-Koyukuk Census Area,H5
96,70591,34567,36024,8349,8432,596,575,24947,26257,144,210,59,56,472,494,2274,2174,4,1,Apache County,H1
97,129518,64130,65388,56989,57860,3532,3035,926,763,831,1751,214,193,1638,1786,20201,21381,4,3,Cochise County,H1
98,129849,64642,65207,42435,41752,978,942,19081,20239,753,888,93,97,1302,1289,8664,8048,4,5,Coconino County,H1
99,52199,25420,26779,20836,21976,211,181,3842,4050,175,221,15,23,341,328,4436,4553,4,7,Gila County,H1
100,37045,19545,17500,15659,14131,696,255,2827,2808,135,97,17,19,211,190,5699,4735,4,9,Graham County,H1
101,8041,4213,3828,3938,3577,73,70,123,95,15,18,6,3,58,65,1915,1796,4,11,Greenlee County,H1
102,20012,10048,9964,8346,8174,127,97,1336,1420,36,57,13,10,190,206,2552,2328,4,12,La Paz County,H1
103,4023132,2030550,1992582,1778186,1734819,106056,103242,43555,45707,60604,66655,5090,4585,37059,37574,678597,602049,4,13,Maricopa County,H1
104,194825,95962,98863,89159,91657,1439,1393,2538,2499,987,1400,128,136,1711,1778,13900,13600,4,15,Mohave County,H1
105,112975,55810,57165,28668,28256,967,653,25056,27062,206,301,51,68,862,825,5873,5389,4,17,Navajo County,H1
106,1020200,499941,520259,437423,456299,20790,19693,18086,18937,13117,14380,871,818,9654,10132,170489,173466,4,19,Pima County,H1
107,340962,177835,163127,152469,139599,8705,7078,10460,10509,2853,2809,278,193,3070,2939,55953,45828,4,21,Pinal County,H1
108,43771,20659,23112,20022,22451,156,158,213,183,131,172,24,24,113,124,16293,18733,4,23,Santa Cruz County,H1
109,215686,105637,110049,100171,104329,1078,1022,1740,1925,837,1021,100,91,1711,1661,14948,13592,4,25,Yavapai County,H1
110,196972,97882,99090,89953,91337,3631,2993,1684,1719,1058,1452,184,183,1372,1406,55304,56880,4,27,Yuma County,H1
111,18971,9070,9901,6713,7196,2201,2545,19,26,44,37,0,1,93,96,172,121,5,1,Arkansas County,H1
112,21941,10665,11276,7740,7927,2771,3166,27,35,26,35,4,7,97,106,577,505,5,3,Ashley County,H1
113,42157,20294,21863,19781,21292,131,132,114,115,40,100,5,6,223,218,305,313,5,5,Baxter County,H1
114,225504,112169,113335,102500,103838,2464,2415,2100,2233,2751,2647,245,170,2109,2032,17718,16087,5,7,Benton County,H1
115,36821,17856,18965,17303,18380,156,150,140,160,64,77,4,4,189,194,290,291,5,9,Boone County,H1
116,11790,5951,5839,4276,3991,1607,1780,16,17,10,8,1,0,41,43,996,460,5,11,Bradley County,H1
117,5196,2486,2710,1916,1995,535,672,6,8,2,0,0,0,27,35,53,105,5,13,Calhoun County,H1
118,27938,13924,14014,13477,13508,81,63,128,151,40,92,16,11,182,189,2424,1911,5,15,Carroll County,H1
119,11823,5792,6031,2630,2493,3058,3427,9,10,33,24,2,1,60,76,338,222,5,17,Chicot County,H1
120,23835,11585,12250,8806,8981,2435,2920,56,80,116,86,7,8,165,175,610,447,5,19,Clark County,H1
121,15585,7555,8030,7317,7812,55,53,64,69,48,13,0,0,71,83,112,110,5,21,Clay County,H1
122,25600,12454,13146,12136,12790,135,139,53,67,13,22,3,3,114,125,276,196,5,23,Cleburne County,H1
123,8436,4118,4318,3503,3564,549,670,10,19,2,21,1,2,53,42,135,67,5,25,Cleveland County,H1
124,23854,11507,12347,7220,7390,4071,4770,38,39,61,44,4,3,113,101,295,172,5,27,Columbia County,H1
125,20799,10187,10612,8813,9100,1135,1277,55,68,33,28,5,3,146,136,390,353,5,29,Conway County,H1
126,95457,46155,49302,39756,42065,5325,6087,166,182,314,381,9,10,585,577,1877,1720,5,31,Craighead County,H1
127,60102,29706,30396,27560,28165,477,465,628,632,390,399,12,6,639,729,1713,1652,5,33,Crawford County,H1
128,53022,25356,27666,12827,13011,11979,14081,108,104,183,194,5,7,254,269,679,521,5,35,Crittenden County,H1
129,18544,8992,9552,6863,7110,1975,2287,33,30,30,37,0,1,91,87,154,149,5,37,Cross County,H1
130,7991,3881,4110,2221,2296,1596,1745,8,16,19,16,0,0,37,37,143,99,5,39,Dallas County,H1
131,13358,6241,7117,3271,3390,2853,3603,25,33,24,30,1,3,67,58,312,280,5,41,Desha County,H1
132,18624,9085,9539,6436,6647,2472,2736,24,24,45,45,0,3,108,84,266,268,5,43,Drew County,H1
133,109386,53274,56112,46377,48287,5414,6326,294,283,476,475,18,23,695,718,1942,1568,5,45,Faulkner County,H1
134,18016,8897,9119,8481,8741,141,97,95,92,46,50,6,5,128,134,249,198,5,47,Franklin County,H1
135,11585,5666,5919,5503,5727,46,43,36,50,8,17,0,0,73,82,64,64,5,49,Fulton County,H1
136,98479,47881,50598,42558,44960,3939,4166,324,297,245,387,14,18,801,770,2269,1823,5,51,Garland County,H1
137,17760,8842,8918,8347,8377,370,393,41,38,7,18,3,2,74,90,201,169,5,53,Grant County,H1
138,40996,20100,20896,19456,20270,195,205,101,88,32,44,5,2,311,287,404,361,5,55,Greene County,H1
139,23027,11364,11663,7936,7842,3134,3542,61,56,42,37,5,3,186,183,2009,1482,5,57,Hempstead County,H1
140,31787,15957,15830,13755,13762,1846,1714,79,85,29,46,7,6,241,217,408,379,5,59,Hot Spring County,H1
141,14291,7035,7256,5451,5493,1423,1610,40,37,38,47,1,1,82,68,926,807,5,61,Howard County,H1
142,34634,17019,17615,16076,16566,448,437,92,101,156,239,10,10,237,262,609,531,5,63,Independence County,H1
143,13038,6690,6348,6341,6172,209,42,49,50,4,12,2,1,85,71,85,102,5,65,Izard County,H1
144,16658,8053,8605,6132,6848,1769,1606,37,34,16,21,1,0,98,96,169,157,5,67,Jackson County,H1
145,78705,38708,39997,17450,17079,20181,21819,176,160,489,527,21,18,391,394,662,659,5,69,Jefferson County,H1
146,24994,12388,12606,11841,11931,225,218,92,83,69,67,0,2,161,305,1615,1517,5,71,Johnson County,H1
147,7504,3636,3868,2301,2372,1282,1428,18,16,7,12,1,0,27,40,100,61,5,73,Lafayette County,H1
148,16882,8185,8697,7926,8431,102,91,54,53,4,21,1,1,98,100,108,80,5,75,Lawrence County,H1
149,10319,5587,4732,2532,1841,2987,2813,13,11,18,20,1,2,36,45,205,114,5,77,Lee County,H1
150,13553,8217,5336,5149,3870,2966,1373,33,31,6,5,0,1,63,56,192,124,5,79,Lincoln County,H1
151,12952,6334,6618,4849,4965,1244,1386,109,121,9,18,3,1,120,127,153,169,5,81,Little River County,H1
152,22342,11110,11232,10528,10645,173,165,86,101,127,129,4,1,192,191,294,253,5,83,Logan County,H1
153,66677,32922,33755,29984,30367,2187,2514,167,188,150,248,13,12,421,426,1071,902,5,85,Lonoke County,H1
154,15875,7936,7939,7646,7663,60,54,114,106,16,12,8,5,92,99,468,320,5,87,Madison County,H1
155,16594,8224,8370,7971,8139,48,46,78,53,5,27,8,2,114,103,111,100,5,89,Marion County,H1
156,43522,21223,22299,15939,16062,4684,5564,172,177,118,150,3,5,307,341,529,439,5,91,Miller County,H1
157,46605,22456,24149,14456,15020,7437,8552,118,94,109,130,8,10,328,343,828,769,5,93,Mississippi County,H1
158,8171,3812,4359,2356,2522,1363,1741,12,18,9,10,3,1,69,67,123,81,5,95,Monroe County,H1
159,9009,4422,4587,4238,4404,36,31,68,50,12,34,1,0,67,68,213,211,5,97,Montgomery County,H1
160,9164,4488,4676,2989,3100,1415,1520,27,18,4,4,0,0,53,34,162,163,5,99,Nevada County,H1
161,8191,4159,4032,4053,3920,21,14,28,23,2,12,1,0,54,63,64,69,5,101,Newton County,H1
162,25432,12115,13317,7193,7613,4688,5416,42,47,37,69,5,4,150,168,181,171,5,103,Ouachita County,H1
163,10312,5112,5200,4851,4929,144,138,46,56,5,10,2,0,64,67,95,82,5,105,Perry County,H1
164,20921,9527,11394,3641,3985,5714,7161,27,36,57,94,0,3,88,115,193,228,5,107,Phillips County,H1
165,10627,5212,5415,4906,5017,205,240,47,49,4,31,2,0,48,78,305,304,5,109,Pike County,H1
166,24682,12018,12664,10917,11449,934,1021,37,34,15,26,1,4,114,130,313,301,5,111,Poinsett County,H1
167,20259,9955,10304,9478,9835,74,63,203,189,10,35,6,9,184,173,455,526,5,113,Polk County,H1
168,60214,29690,30524,27737,28583,1075,984,199,214,243,302,8,6,428,435,1625,1518,5,115,Pope County,H1
169,8582,4228,4354,3590,3619,577,666,16,21,6,11,0,0,39,37,66,44,5,117,Prairie County,H1
170,381904,182684,199220,112679,119373,61829,70669,1432,1452,3340,4114,286,282,3118,3330,9504,8206,5,119,Pulaski County,H1
171,17952,8822,9130,8508,8844,138,104,57,48,6,23,2,1,111,110,209,116,5,121,Randolph County,H1
172,26255,13666,12589,6854,5633,6538,6733,57,28,95,83,3,3,119,109,1289,199,5,123,St. Francis County,H1
173,99449,49441,50008,45668,46260,2593,2497,270,261,322,396,18,13,570,581,1488,1332,5,125,Saline County,H1
174,11123,5612,5511,5224,5125,59,57,84,99,163,153,1,0,81,77,569,440,5,127,Scott County,H1
175,7944,3929,4015,3798,3896,25,22,34,35,6,7,1,0,65,55,58,61,5,129,Searcy County,H1
176,123597,60427,63170,51520,53395,3920,4207,1168,1249,2239,2568,86,54,1494,1697,8010,6722,5,131,Sebastian County,H1
177,16904,8342,8562,7643,7784,354,411,195,181,12,24,5,6,133,156,2767,2611,5,133,Sevier County,H1
178,17664,8514,9150,8182,8822,121,112,63,71,22,13,2,1,124,131,125,120,5,135,Sharp County,H1
179,11991,5869,6122,5672,5920,42,28,46,51,3,17,2,2,104,104,113,90,5,137,Stone County,H1
180,42782,20564,22218,13350,14138,6722,7569,64,66,180,203,1,3,247,239,525,439,5,139,Union County,H1
181,16418,8110,8308,7811,8003,78,74,74,61,20,45,4,5,123,120,167,140,5,141,Van Buren County,H1
182,200181,99933,100248,89483,90066,3760,3503,1594,1592,2206,2184,902,813,1988,2090,14981,13220,5,143,Washington County,H1
183,76338,37441,38897,34884,36120,1693,1831,174,184,107,198,14,12,569,552,1362,1094,5,145,White County,H1
184,7359,3502,3857,2466,2620,919,1176,13,9,4,3,2,7,98,42,94,36,5,147,Woodruff County,H1
185,22496,11173,11323,10614,10646,211,253,79,68,134,172,15,31,120,153,2535,2173,5,149,Yell County,H1
186,1491482,738237,753245,424320,412142,91177,105620,5562,5387,184069,195136,6026,6065,27083,28895,172144,155233,6,1,Alameda County,H1
187,1041,555,486,388,325,5,2,122,134,3,1,0,1,37,23,71,53,6,3,Alpine County,H1
188,37876,20628,17248,18082,16116,1420,96,396,322,331,290,21,23,378,401,2632,1519,6,5,Amador County,H1
189,220577,108433,112144,95534,99338,2084,1809,2461,2412,4765,4862,238,224,3351,3499,15047,14376,6,7,Butte County,H1
190,46731,23241,23490,21519,21685,345,258,390,419,358,390,18,26,611,712,2467,2409,6,9,Calaveras County,H1
191,21321,10844,10477,9999,9634,146,134,303,278,179,199,49,59,168,173,5995,5307,6,11,Colusa County,H1
192,1041274,513691,527583,369848,371242,47714,53639,4292,3990,70361,76788,2541,2710,18935,19214,124915,116338,6,13,Contra Costa County,H1
193,29114,15985,13129,12797,11006,1208,92,1041,1045,381,422,10,14,548,550,3203,1672,6,15,Del Norte County,H1
194,178447,89645,88802,81792,80817,1247,1089,981,932,3171,3338,141,138,2313,2488,11100,10508,6,17,El Dorado County,H1
195,915267,461982,453285,375099,365301,26481,26313,8994,9228,40999,41732,990,896,9419,9815,234570,216227,6,19,Fresno County,H1
196,28299,14311,13988,13038,12720,151,106,308,354,514,507,24,22,276,279,5418,4856,6,21,Glenn County,H1
197,129623,64263,65360,55063,56065,877,664,4085,4295,1298,1434,189,185,2751,2717,6001,5487,6,23,Humboldt County,H1
198,166874,86521,80353,76321,73640,5145,1887,1659,1828,2322,2017,144,110,930,871,64679,64336,6,25,Imperial County,H1
199,17293,8559,8734,7139,7288,40,29,1025,1031,109,127,9,8,237,251,1746,1601,6,27,Inyo County,H1
200,807407,418401,389006,356010,332357,29631,22912,7224,7298,16022,16752,889,763,8625,8924,203489,183129,6,29,Kern County,H1
201,148764,85345,63419,70619,54332,8982,3060,1743,1554,2290,2702,203,188,1508,1583,42297,31928,6,31,Kings County,H1
202,65279,32365,32914,29074,29458,810,755,1085,1155,429,516,55,60,912,970,5609,5039,6,33,Lake County,H1
203,34473,22021,12452,17350,11089,3241,190,702,558,198,143,105,79,425,393,4013,1409,6,35,Lassen County,H1
204,9848011,4885793,4962218,3672050,3619221,429934,489940,49879,47067,625799,693396,16674,17125,91457,95469,2397039,2332354,6,37,Los Angeles County,H1
205,148632,71507,77125,64134,66056,2090,4767,2327,2522,1418,1647,183,218,1355,1915,39286,37527,6,39,Madera County,H1
206,250750,125326,125424,109319,110334,5079,2799,839,636,6613,7940,222,262,3254,3453,20587,16182,6,41,Marin County,H1
207,17792,9081,8711,8235,7934,130,76,330,323,83,87,15,11,288,280,1056,830,6,43,Mariposa County,H1
208,86040,42981,43059,38190,37978,504,278,2425,2568,515,776,150,93,1197,1366,9687,8359,6,45,Mendocino County,H1
209,245321,123276,122045,104538,103070,4948,5080,2053,1835,8476,8761,330,284,2931,3015,67135,63151,6,47,Merced County,H1
210,9107,4605,4502,4192,4098,58,29,220,212,27,35,6,3,102,125,650,556,6,49,Modoc County,H1
211,12927,7106,5821,6582,5374,86,41,203,178,94,96,7,12,134,120,1729,1419,6,51,Mono County,H1
212,410370,213394,196976,182101,168585,9423,5008,3022,2546,12077,14000,1179,1127,5592,5710,118294,103010,6,53,Monterey County,H1
213,134650,68120,66530,59913,58458,1610,1255,749,613,3919,4376,265,194,1664,1634,22755,18757,6,55,Napa County,H1
214,97751,48860,48891,46229,46169,321,270,465,481,603,720,58,58,1184,1193,4098,3710,6,57,Nevada County,H1
215,3026786,1516114,1510672,1189669,1171190,31165,28405,13518,12801,242534,258823,5794,5546,33434,33907,536863,496925,6,59,Orange County,H1
216,348552,172643,175909,153189,155529,3231,3158,1656,1604,9251,10148,400,365,4916,5105,22393,20829,6,61,Placer County,H1
217,20122,10066,10056,9362,9324,107,83,286,301,56,81,16,5,239,262,829,735,6,63,Plumas County,H1
218,2125440,1063331,1062109,889097,882018,72139,72841,15481,14923,57079,62130,4065,3868,25470,26329,487410,462693,6,65,Riverside County,H1
219,1400949,689116,711833,479767,491656,72131,75514,8877,9047,92315,97961,5924,6245,30102,31410,147585,139471,6,67,Sacramento County,H1
220,55058,28060,26998,25634,24429,397,381,455,460,832,969,95,114,647,645,15530,14252,6,69,San Benito County,H1
221,2017673,1013535,1004138,816782,799827,94218,96607,15047,14740,57894,62677,4025,3965,25569,26322,493938,476092,6,71,San Bernardino County,H1
222,3053793,1532109,1521684,1222686,1201497,89023,80828,15997,15828,149156,168339,8316,8217,46931,46975,481128,476118,6,73,San Diego County,H1
223,815358,414059,401299,251708,221373,27055,27543,2812,1761,118785,136896,1972,2038,11727,11688,63119,54373,6,75,San Francisco County,H6
224,674860,338507,336353,246965,242302,26794,27251,4650,4756,46250,48095,1867,1716,11981,12233,131896,121620,6,77,San Joaquin County,H1
225,266971,137025,129946,123274,118947,4092,1554,1603,1453,4448,4377,214,182,3394,3433,28377,23972,6,79,San Luis Obispo County,H1
226,718989,358033,360956,241695,236760,11867,10984,1800,1839,85537,93795,5037,5069,12097,12509,88678,82043,6,81,San Mateo County,H1
227,407057,205823,201234,182615,178158,5630,4076,3417,3399,8568,9809,517,509,5076,5283,86587,77876,6,83,Santa Barbara County,H1
228,1784642,911518,873124,566961,531808,26617,24456,7131,6695,282702,282520,3830,3840,24277,23805,247414,221550,6,85,Santa Clara County,H1
229,256218,128636,127582,116050,114817,1842,1449,1722,1634,5053,5607,290,290,3679,3785,40235,37058,6,87,Santa Cruz County,H1
230,181099,88869,92230,79915,82965,1091,946,2608,2807,2149,2290,123,119,2983,3103,7571,7157,6,89,Shasta County,H1
231,3174,1599,1575,1523,1490,4,5,31,41,1,5,3,1,37,33,169,142,6,91,Sierra County,H1
232,44634,22082,22552,19693,20073,388,324,965,1002,255,337,38,53,743,763,2408,2183,6,93,Siskiyou County,H1
233,407234,204658,202576,131836,126617,31535,30587,2041,1847,27070,31220,1986,1863,10190,10442,48724,43929,6,95,Solano County,H1
