,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE,STCODE,FIPSCODE,CTYNAME,FIPSCLASS
58,159608,78460,81148,70478,72355,6246,7005,234,276,957,984,13,13,532,515,2524,1774,1,117,Shelby County,H1
59,13996,6414,7582,1801,1891,4573,5625,4,14,5,10,0,2,31,40,87,86,1,119,Sumter County,H1
60,79776,39064,40712,26234,27318,12352,12892,100,87,99,126,9,12,270,277,589,310,1,121,Talladega County,H1
61,40693,19497,21196,14423,15259,4889,5696,49,64,30,56,0,3,106,118,188,154,1,123,Tallapoosa County,H1
62,167484,80835,86649,56506,57556,22625,27345,181,223,905,831,44,18,574,676,1386,1113,1,125,Tuscaloosa County,H1
63,69514,33576,35938,31044,33134,2114,2388,119,88,67,86,6,10,226,232,423,344,1,127,Walker County,H1
64,17743,8688,9055,5752,5815,2234,2459,620,680,6,9,2,3,74,89,89,81,1,129,Washington County,H1
65,12781,5874,6907,1713,1858,4130,5013,9,9,7,9,2,0,13,18,47,75,1,131,Wilcox County,H1
66,24350,11957,12393,11702,12132,93,87,61,59,12,23,2,2,87,90,301,153,1,133,Winston County,H1
67,2677,1756,921,613,221,42,7,441,374,611,294,6,2,43,23,306,71,2,13,Aleutians East Borough,H1
68,5439,3537,1902,1750,848,138,36,595,465,928,492,27,7,99,54,466,187,2,16,Aleutians West Census Area,H5
69,271616,137534,134082,103047,96689,9003,8611,9829,11415,7704,9302,1491,1542,6460,6523,9683,9201,2,20,Anchorage Municipality,H6
70,16699,8867,7832,1319,990,63,47,7031,6448,104,97,8,5,342,245,151,106,2,50,Bethel Census Area,H5
71,1101,605,496,325,247,4,3,260,221,1,4,1,5,14,16,8,4,2,60,Bristol Bay Borough,H1
72,1863,1066,797,932,688,21,6,52,39,14,19,3,5,44,40,71,56,2,68,Denali Borough,H1
73,4877,2533,2344,568,506,14,5,1779,1676,13,18,1,2,158,137,75,52,2,70,Dillingham Census Area,H5
74,89198,46368,42830,37567,33246,2953,2776,2949,3484,863,1254,131,123,1905,1947,2533,2326,2,90,Fairbanks North Star Borough,H1
75,2309,1169,1140,984,925,3,3,130,138,9,8,1,1,42,65,7,26,2,100,Haines Borough,H1
76,2353,1266,1087,613,471,5,0,566,543,4,6,2,1,76,66,40,49,2,105,Hoonah-Angoon Census Area,H5
77,30892,15600,15292,11834,11374,180,130,1763,1917,755,830,75,49,993,992,652,598,2,110,Juneau City and Borough,H6
78,50923,26597,24326,23116,21161,204,98,2071,1837,195,345,49,42,962,843,676,682,2,122,Kenai Peninsula Borough,H1
79,13266,6790,6476,5042,4670,57,36,1036,1025,296,376,10,12,349,357,211,221,2,130,Ketchikan Gateway Borough,H1
80,13303,7050,6253,4389,3817,86,53,990,944,1219,1107,66,56,300,276,514,409,2,150,Kodiak Island Borough,H1
81,1574,823,751,178,146,1,0,573,543,3,4,4,3,64,55,13,13,2,164,Lake and Peninsula Borough,H1
82,67515,35078,32437,31193,28427,369,261,1921,1961,175,347,54,43,1366,1398,967,960,2,170,Matanuska-Susitna Borough,H1
83,9260,4967,4293,1025,782,29,16,3673,3267,35,46,1,1,204,181,78,71,2,180,Nome Census Area,H5
84,7125,3782,3343,683,502,47,19,2539,2336,236,245,38,26,239,215,146,137,2,185,North Slope Borough,H1
85,7277,3870,3407,596,400,15,8,3081,2842,34,32,2,2,142,123,116,140,2,188,Northwest Arctic Borough,H1
86,3995,2080,1915,1518,1384,8,4,366,342,42,52,3,3,143,130,61,68,2,195,Petersburg Census Area,H5
87,5684,3128,2556,1753,1295,7,4,1147,1041,13,11,1,2,207,203,71,69,2,198,Prince of Wales-Hyder Census Area,H5
88,8845,4511,4334,3179,2885,19,17,815,844,171,232,23,27,304,329,188,180,2,220,Sitka City and Borough,H6
89,876,462,414,424,382,0,0,17,20,2,3,2,0,17,9,12,12,2,230,Skagway Municipality,H1
90,5701,2932,2769,2375,2183,53,45,369,379,4,39,4,6,127,117,85,90,2,240,Southeast Fairbanks Census Area,H5
91,9942,5301,4641,4052,3419,24,15,720,729,223,204,10,18,272,256,171,161,2,261,Valdez-Cordova Census Area,H5
92,7286,3792,3494,237,180,6,5,3456,3215,3,5,1,1,89,88,42,35,2,270,Wade Hampton Census Area,H5
93,2254,1171,1083,882,766,3,0,160,192,8,12,2,1,116,112,10,17,2,275,Wrangell City and Borough,H1
94,729,436,293,240,113,1,0,154,138,5,5,1,5,35,32,5,1,2,282,Yakutat City and Borough,H1
95,6305,3403,2902,914,733,5,1,2329,2055,8,17,3,0,144,96,60,49,2,290,Yukon-Koyukuk Census Area,H5
96,67938,33498,34440,7808,7629,314,279,24886,26020,94,128,35,32,361,352,1949,1767,4,1,Apache County,H1
97,121175,60185,60990,54089,54662,3039,2518,857,704,667,1504,178,168,1355,1434,18541,19445,4,3,Cochise County,H1
98,121545,60660,60885,41020,40249,754,726,17206,18116,587,696,81,86,1012,1012,7226,6711,4,5,Coconino County,H1
99,50906,24960,25946,20945,21793,169,139,3449,3577,114,162,13,21,270,254,4245,4304,4,7,Gila County,H1
100,32785,17372,15413,13890,12488,566,153,2617,2529,125,89,15,18,159,136,4981,4009,4,9,Graham County,H1
101,7381,3877,3504,3697,3342,27,26,96,68,9,14,6,3,42,51,1708,1604,4,11,Greenlee County,H1
102,19516,9951,9565,8377,7892,114,83,1256,1365,36,49,13,10,155,166,2403,2159,4,12,La Paz County,H1
103,3391391,1702184,1689207,1523133,1506912,73321,70520,35387,37303,40830,45063,3631,3241,25882,26168,492909,440324,4,13,Maricopa County,H1
104,171019,84487,86532,79729,81400,779,693,2019,2104,657,963,103,115,1200,1257,10451,10099,4,15,Mohave County,H1
105,103220,51148,52072,25691,25173,727,442,23842,25549,171,243,37,40,680,625,4824,4388,4,17,Navajo County,H1
106,903320,441420,461900,391903,410879,15954,14995,15508,16247,9844,11221,725,704,7486,7854,138537,142113,4,19,Pima County,H1
107,208772,110876,97896,96123,85051,4106,2571,8129,8133,939,784,165,87,1414,1270,35541,27461,4,21,Pinal County,H1
108,39541,18798,20743,18283,20211,106,105,177,164,120,143,24,23,88,97,14816,16883,4,23,Santa Cruz County,H1
109,183400,89837,93563,85825,89443,601,505,1495,1638,504,638,85,79,1327,1260,10529,9420,4,25,Yavapai County,H1
110,169297,84636,84661,78551,78859,2585,1955,1595,1560,749,1116,160,161,996,1010,44555,45569,4,27,Yuma County,H1
111,19883,9487,10396,7205,7736,2147,2528,18,27,43,33,0,1,74,71,121,76,5,1,Arkansas County,H1
112,23478,11386,12092,8252,8452,3004,3493,25,31,28,28,4,7,73,81,478,387,5,3,Ashley County,H1
113,38943,18748,20195,18338,19724,85,80,101,112,35,96,5,4,184,179,200,215,5,5,Baxter County,H1
114,174785,86554,88231,81447,83108,977,873,1420,1598,1282,1290,127,95,1301,1267,10284,8952,5,7,Benton County,H1
115,34507,16691,17816,16293,17386,80,70,120,135,48,73,4,4,146,148,206,209,5,9,Boone County,H1
116,12395,6150,6245,4402,4301,1689,1885,16,17,10,7,1,0,32,35,833,362,5,11,Bradley County,H1
117,5564,2660,2904,2047,2136,584,729,6,8,2,0,0,0,21,31,45,65,5,13,Calhoun County,H1
118,26279,13011,13268,12652,12860,53,32,110,124,38,77,10,11,148,164,1810,1394,5,15,Carroll County,H1
119,13180,6437,6743,3005,2868,3341,3770,9,10,34,27,2,1,46,67,287,185,5,17,Chicot County,H1
120,23294,11282,12012,8631,8868,2370,2842,53,74,91,74,6,8,131,146,404,312,5,19,Clark County,H1
121,16769,8129,8640,7955,8465,33,27,61,62,19,9,0,0,61,77,102,101,5,21,Clay County,H1
122,24606,11964,12642,11710,12363,89,81,50,64,13,22,3,3,99,109,201,159,5,23,Cleburne County,H1
123,8629,4229,4400,3650,3686,526,646,9,19,1,14,1,2,42,33,105,56,5,25,Cleveland County,H1
124,24815,11880,12935,7558,7898,4144,4874,33,36,50,40,4,3,91,84,217,130,5,27,Columbia County,H1
125,20338,9920,10418,8539,8861,1184,1357,49,62,27,27,5,3,116,108,251,211,5,29,Conway County,H1
126,84953,41101,43852,36728,38868,3560,4141,145,154,261,273,9,11,398,405,1263,1060,5,31,Craighead County,H1
127,55317,27426,27891,25667,26104,326,290,550,549,352,349,11,6,520,593,1198,1100,5,33,Crawford County,H1
128,50998,24359,26639,12651,12943,11354,13302,70,70,127,157,5,6,152,161,503,404,5,35,Crittenden County,H1
129,19096,9259,9837,7048,7267,2089,2438,24,27,30,36,0,1,68,68,115,110,5,37,Cross County,H1
130,8665,4198,4467,2461,2552,1692,1859,8,15,13,14,0,0,24,27,114,74,5,39,Dallas County,H1
131,14485,6789,7696,3654,3853,3033,3729,24,31,23,30,1,3,54,50,278,243,5,41,Desha County,H1
132,18620,9073,9547,6525,6777,2394,2633,23,25,43,43,0,3,88,66,224,201,5,43,Drew County,H1
133,93292,45493,47799,40361,41952,3998,4729,248,237,360,358,17,20,509,503,1163,913,5,45,Faulkner County,H1
134,17856,8834,9022,8508,8733,118,70,80,80,30,31,6,5,92,103,207,170,5,47,Franklin County,H1
135,11596,5668,5928,5543,5781,22,16,33,48,8,17,0,0,62,66,39,43,5,49,Fulton County,H1
136,91196,44360,46836,39616,41901,3567,3753,300,269,214,302,13,17,650,594,1612,1192,5,51,Garland County,H1
137,16743,8287,8456,7921,8056,268,272,38,37,6,16,3,2,51,73,127,118,5,53,Grant County,H1
138,38304,18719,19585,18227,19124,103,103,92,78,29,40,5,2,263,238,283,264,5,55,Greene County,H1
139,23187,11287,11900,7858,7963,3181,3702,58,53,32,30,5,3,153,149,1426,1075,5,57,Hempstead County,H1
140,30416,14912,15504,13170,13570,1440,1635,74,78,26,42,7,6,195,173,253,259,5,59,Hot Spring County,H1
141,14301,6999,7302,5394,5541,1468,1642,36,33,36,37,1,1,64,48,589,484,5,61,Howard County,H1
142,34119,16758,17361,15947,16496,400,380,81,92,127,166,6,9,197,218,381,316,5,63,Independence County,H1
143,13222,6741,6481,6414,6327,200,29,44,48,4,12,2,1,77,64,69,81,5,65,Izard County,H1
144,17370,8327,9043,6609,7366,1594,1558,35,32,16,19,1,0,72,68,145,128,5,67,Jackson County,H1
145,82445,40482,41963,19687,19426,20016,21714,134,116,335,380,19,13,291,314,517,499,5,69,Jefferson County,H1
146,23472,11684,11788,11256,11305,186,185,80,70,45,44,0,2,117,182,1075,883,5,71,Johnson County,H1
147,8181,3962,4219,2513,2594,1403,1566,18,15,7,12,1,0,20,32,70,41,5,73,Lafayette County,H1
148,17418,8452,8966,8243,8754,70,58,52,51,2,11,1,1,84,91,84,63,5,75,Lawrence County,H1
149,11685,6231,5454,2782,2117,3396,3276,12,11,18,20,1,2,22,28,191,99,5,77,Lee County,H1
150,14343,8681,5662,5353,3990,3238,1587,31,28,6,5,0,1,53,51,162,98,5,79,Lincoln County,H1
151,13261,6459,6802,4932,5078,1319,1492,97,109,8,18,3,1,100,104,148,128,5,81,Little River County,H1
152,22650,11235,11415,10809,10975,143,134,77,91,55,64,4,1,147,150,209,189,5,83,Logan County,H1
153,56196,27705,28491,25407,25829,1803,2047,128,148,75,181,12,11,280,275,635,501,5,85,Lonoke County,H1
154,14270,7134,7136,6922,6928,28,26,96,93,7,5,8,5,73,79,324,201,5,87,Madison County,H1
155,16046,7951,8095,7728,7900,33,24,74,48,5,27,7,2,104,94,90,79,5,89,Marion County,H1
156,41450,20197,21253,15197,15482,4553,5275,138,137,83,102,3,5,223,252,396,327,5,91,Miller County,H1
157,48412,23216,25196,15447,16181,7323,8548,88,73,96,115,8,7,254,272,595,594,5,93,Mississippi County,H1
158,9522,4454,5068,2756,2980,1620,2003,9,18,7,9,3,1,59,57,88,63,5,95,Monroe County,H1
159,9068,4441,4627,4286,4477,24,19,61,47,12,25,1,0,57,59,145,146,5,97,Montgomery County,H1
160,9641,4676,4965,3151,3316,1456,1603,25,17,3,4,0,0,41,25,105,100,5,99,Nevada County,H1
161,8561,4341,4220,4251,4123,12,6,27,23,2,12,1,0,48,56,54,59,5,101,Newton County,H1
162,27318,12953,14365,7798,8351,4971,5783,39,42,32,52,4,4,109,133,141,139,5,103,Ouachita County,H1
163,10296,5111,5185,4891,4941,115,120,46,56,5,10,2,0,52,58,79,65,5,105,Perry County,H1
164,24088,11055,13033,4379,4745,6533,8091,23,33,47,64,0,3,73,97,183,207,5,107,Phillips County,H1
165,11012,5409,5603,5118,5255,207,219,38,42,4,19,2,0,40,68,258,224,5,109,Pike County,H1
166,25203,12287,12916,11273,11787,876,968,36,32,15,25,1,4,86,100,238,220,5,111,Poinsett County,H1
167,20079,9877,10202,9484,9803,48,41,169,164,10,34,5,8,161,152,399,407,5,113,Polk County,H1
168,55438,27250,28188,25682,26660,839,757,190,196,198,235,8,6,333,334,778,753,5,115,Pope County,H1
169,9250,4547,4703,3865,3934,627,706,16,21,6,11,0,0,33,31,53,41,5,117,Prairie County,H1
170,366375,175227,191148,113028,120009,56339,64611,971,959,2398,2952,134,130,2357,2487,6451,5141,5,119,Pulaski County,H1
171,17998,8822,9176,8546,8935,119,86,56,46,5,17,2,1,94,91,128,91,5,121,Randolph County,H1
172,28453,14688,13765,7521,6363,6930,7205,53,25,90,79,2,3,92,90,1270,186,5,123,St. Francis County,H1
173,86715,43071,43644,40872,41628,1315,1085,231,216,233,293,17,12,403,410,745,607,5,125,Saline County,H1
174,10950,5494,5456,5254,5214,38,32,73,85,62,58,1,0,66,67,437,290,5,127,Scott County,H1
175,7914,3911,4003,3807,3909,9,6,32,32,6,7,1,0,56,49,43,48,5,129,Searcy County,H1
176,117157,57271,59886,49361,51347,3578,3844,969,1032,2066,2211,58,38,1239,1414,5562,4452,5,131,Sebastian County,H1
177,15839,7885,7954,7239,7260,376,410,159,146,9,16,3,6,99,116,2056,1767,5,133,Sevier County,H1
178,17478,8426,9052,8162,8799,80,65,59,62,14,13,2,1,109,112,102,100,5,135,Sharp County,H1
179,11583,5704,5879,5530,5718,29,10,45,48,1,8,2,2,97,93,81,63,5,137,Stone County,H1
180,44602,21378,23224,14181,15219,6820,7643,55,58,145,124,1,3,176,177,356,299,5,139,Union County,H1
181,16180,7948,8232,7702,7987,52,47,69,57,17,32,4,5,104,104,130,113,5,141,Van Buren County,H1
182,171516,85976,85540,78383,78403,2547,2260,1236,1239,1618,1503,669,576,1523,1559,9824,7994,5,143,Washington County,H1
183,69446,33946,35500,31977,33355,1280,1401,148,160,97,159,14,12,430,413,912,711,5,145,White County,H1
184,8285,3913,4372,2758,2936,1084,1386,12,8,4,3,2,7,53,32,52,27,5,147,Woodruff County,H1
185,21294,10641,10653,10195,10182,165,173,74,58,98,108,8,7,101,125,1916,1512,5,149,Yell County,H1
186,1450968,714556,736412,420877,415834,96121,111664,5371,5302,162701,172228,5487,5543,23999,25841,152464,139551,6,1,Alameda County,H1
187,1172,615,557,460,402,5,2,112,131,3,1,0,1,35,20,53,43,6,3,Alpine County,H1
188,36860,20146,16714,17745,15746,1399,81,376,297,272,208,22,22,332,360,2353,1173,6,5,Amador County,H1
189,211584,103804,107780,92526,96599,1829,1559,2199,2169,4190,4265,209,187,2851,3001,12586,11820,6,7,Butte County,H1
190,44007,21857,22150,20486,20696,249,163,365,393,243,280,18,24,496,594,1855,1775,6,9,Calaveras County,H1
191,19579,9924,9655,9272,8996,69,56,272,255,134,150,45,56,132,142,5061,4438,6,11,Colusa County,H1
192,987662,484140,503522,359895,367185,44222,50282,3861,3650,58032,63657,2199,2354,15931,16394,101506,95599,6,13,Contra Costa County,H1
193,27722,15248,12474,12361,10605,1162,70,914,942,321,357,10,14,480,486,2834,1314,6,15,Del Norte County,H1
194,167436,83730,83706,78086,77904,791,641,901,864,2034,2241,127,119,1791,1937,8722,8338,6,17,El Dorado County,H1
195,844194,423733,420461,346211,341483,24238,24386,8046,8223,36606,37297,849,816,7783,8256,200253,184905,6,19,Fresno County,H1
196,27071,13656,13415,12531,12273,139,96,285,323,444,460,21,21,236,242,4536,3971,6,21,Glenn County,H1
197,128219,63365,64854,55251,56612,766,556,3719,3935,1108,1260,154,143,2367,2348,4907,4456,6,23,Humboldt County,H1
198,147254,76508,70746,67523,64957,4689,1630,1469,1643,1970,1735,124,97,733,684,54382,54194,6,25,Imperial County,H1
199,18127,8887,9240,7629,7911,27,19,929,971,95,112,9,7,198,220,1391,1310,6,27,Inyo County,H1
200,706963,363559,343404,311284,295307,25067,19938,6271,6368,13304,13902,767,653,6866,7236,153862,137944,6,29,Kern County,H1
201,138714,79548,59166,65608,50513,8780,3229,1529,1341,2156,2529,175,167,1300,1387,36359,26567,6,31,Kings County,H1
202,62692,30987,31705,28092,28657,775,726,981,1042,323,389,49,55,767,836,4438,3906,6,33,Lake County,H1
203,33695,21239,12456,16986,11261,2981,135,649,527,175,131,94,68,354,334,3633,1195,6,35,Lassen County,H1
204,9777324,4838663,4938661,3639389,3613602,451666,516419,51896,49289,593083,651634,17110,17454,85519,90263,2277068,2227519,6,37,Los Angeles County,H1
205,132017,63858,68159,57846,59267,1684,3796,2015,2101,1059,1277,160,189,1094,1529,31564,29843,6,39,Madera County,H1
206,245030,121722,123308,107312,110115,5040,2485,788,580,5669,6937,207,235,2706,2956,16559,13031,6,41,Marin County,H1
207,17585,8972,8613,8207,7909,109,63,317,310,67,77,15,11,257,243,857,690,6,43,Mariposa County,H1
208,87415,43552,43863,39278,39256,434,254,2194,2327,462,705,127,85,1057,1236,8629,7278,6,45,Mendocino County,H1
209,228993,115085,113908,97839,96491,4696,4785,1878,1708,7875,8070,294,254,2503,2600,57903,53838,6,47,Merced County,H1
210,9319,4708,4611,4323,4239,51,19,209,202,25,35,6,2,94,114,590,505,6,49,Modoc County,H1
211,13043,7165,5878,6694,5496,82,33,183,158,87,85,7,12,112,94,1450,1173,6,51,Mono County,H1
212,410419,212385,198034,180336,168888,10167,5648,3016,2573,12468,14394,1164,1099,5234,5432,108044,93866,6,53,Monterey County,H1
213,129800,65106,64694,58821,58669,1263,932,699,567,2697,2960,203,171,1423,1395,18696,15458,6,55,Napa County,H1
214,95195,47275,47920,45132,45678,224,183,428,450,450,546,53,51,988,1012,3200,2947,6,57,Nevada County,H1
215,2940109,1465967,1474142,1176750,1174629,29055,26792,13224,12459,211936,224939,5558,5287,29444,30036,486109,455363,6,59,Orange County,H1
216,291883,143811,148072,131228,134831,1887,1786,1382,1311,5515,6205,265,249,3534,3690,15968,14842,6,61,Placer County,H1
217,20929,10465,10464,9827,9792,94,63,264,289,47,74,16,5,217,241,693,634,6,63,Plumas County,H1
218,1763765,879635,884130,751115,751345,57650,57438,12507,12007,36518,40795,3006,2894,18839,19651,351442,333601,6,65,Riverside County,H1
219,1324971,649824,675147,465975,481312,66441,69587,7957,8235,79431,84321,4905,5147,25115,26545,120861,114481,6,67,Sacramento County,H1
220,55376,28087,27289,25768,24844,395,367,406,405,816,953,83,94,619,626,14145,13078,6,69,San Benito County,H1
221,1847860,923349,924511,751222,744205,87149,90426,13324,13228,46946,51078,3489,3413,21219,22161,397531,385292,6,71,San Bernardino County,H1
222,2926814,1464090,1462724,1179178,1167665,88372,81684,14947,14592,133594,150585,7928,7809,40071,40389,415893,414555,6,73,San Diego County,H1
223,775046,393940,381106,233298,205681,29508,30035,2446,1654,116706,131716,2020,2057,9962,9963,58483,51335,6,75,San Francisco County,H6
224,625236,313095,312141,233942,231110,23490,23519,4195,4197,40020,41647,1568,1435,9880,10233,108915,99623,6,77,San Joaquin County,H1
225,254240,130632,123608,118144,114056,4075,1325,1497,1329,3879,3816,199,162,2838,2920,24378,19706,6,79,San Luis Obispo County,H1
226,694437,344122,350315,240594,239779,12425,11722,1771,1724,74273,81628,4893,4945,10166,10517,79587,74711,6,81,San Mateo County,H1
227,402366,201794,200572,179777,178509,5454,4201,3216,3113,8371,9497,479,474,4497,4778,76104,68802,6,83,Santa Barbara County,H1
228,1667762,848068,819694,551286,526791,24949,23119,6731,6351,240702,239255,3487,3460,20913,20718,213010,194107,6,85,Santa Clara County,H1
229,251559,125757,125802,114359,114272,1669,1303,1549,1463,4708,5197,256,260,3216,3307,36260,33265,6,87,Santa Cruz County,H1
230,174417,85257,89160,77530,81062,905,771,2401,2621,1823,1964,109,108,2489,2634,5851,5664,6,89,Shasta County,H1
231,3479,1768,1711,1697,1630,3,4,29,40,1,5,3,1,35,31,138,117,6,91,Sierra County,H1
232,44163,21722,22441,19598,20216,343,288,881,914,236,316,31,41,633,666,1901,1742,6,93,Siskiyou County,H1
233,408397,205113,203284,134332,129808,31803,30598,1871,1740,26159,29911,1904,1764,9044,9463,42288,38040,6,95,Solano County,H1
234,463715,228750,234965,206800,212260,4182,3319,3338,3264,7942,9241,581,567,5907,6314,48954,41593,6,97,Sonoma County,H1
